Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z
16395,65,80,SAND,"sand water, gray",Sand,Aquifer,Upper Border Aquifer,Upper Border Aquifer,2922404.791,-153335.0578,876.8512727,861.8512727
16396,0,1,TOPSOIL,black,Soil,Clay,,Soil,2930404.136,-150857.4268,938.1069319,937.1069319
16396,1,44,CLAY,yellow,Clay,Clay,,Clay,2930404.136,-150857.4268,937.1069319,894.1069319
16396,44,48,CLAY,blue,Clay,Clay,,Clay,2930404.136,-150857.4268,894.1069319,890.1069319
16396,48,68,GRAVEL,"silty, gray",Gravel,Aquifer,Upper Border Aquifer,Upper Border Aquifer,2930404.136,-150857.4268,890.1069319,870.1069319
16396,68,78,SAND,gray,Sand,Aquifer,Upper Border Aquifer,Upper Border Aquifer,2930404.136,-150857.4268,870.1069319,860.1069319
16396,78,80,CLAY,blue,Clay,Clay,,Clay,2930404.136,-150857.4268,860.1069319,858.1069319
16397,0,1,TOPSOIL,black,Soil,Clay,,Soil,2931236.967,-153409.4206,944.0711109,943.0711109
16397,1,19,CLAY,brown,Clay,Clay,,Clay,2931236.967,-153409.4206,943.0711109,925.0711109
16397,19,43,CLAY,"blue, soft",Clay,Clay,,Clay,2931236.967,-153409.4206,925.0711109,901.0711109
16397,43,50,CLAY,"sandy, blue",Clay,Clay,,Clay,2931236.967,-153409.4206,901.0711109,894.0711109
16397,50,54,CLAY,"sandy, with small rock, blue",Clay,Clay,,Clay,2931236.967,-153409.4206,894.0711109,890.0711109
16397,54,58,CLAY,"sandy, blue, hard",Clay,Clay,,Clay,2931236.967,-153409.4206,890.0711109,886.0711109
16397,58,59,SAND,blue,Sand,Aquifer,,Sand,2931236.967,-153409.4206,886.0711109,885.0711109
16397,59,67,CLAY,"sandy, blue, hard",Clay,Clay,,Clay,2931236.967,-153409.4206,885.0711109,877.0711109
16397,67,68,ROCK,no description,Boulders,Bedrock,,Boulders,2931236.967,-153409.4206,877.0711109,876.0711109
16397,68,93,CLAY,"sandy, hard",Clay,Clay,,Clay,2931236.967,-153409.4206,876.0711109,851.0711109
16397,93,101,SAND,fine,Sand,Aquifer,,Sand,2931236.967,-153409.4206,851.0711109,843.0711109
16397,101,105,CLAY,sandy,Clay,Clay,,Clay,2931236.967,-153409.4206,843.0711109,839.0711109
16397,105,106,SAND,no description,Sand,Aquifer,,Sand,2931236.967,-153409.4206,839.0711109,838.0711109
16397,106,109,CLAY,sandy,Clay,Clay,,Clay,2931236.967,-153409.4206,838.0711109,835.0711109
16398,0,2,TOPSOIL,black,Soil,Clay,,Soil,2916829.794,-161534.4353,914.816238,912.816238
16398,2,3,CLAY,"silty, gray",Clay,Clay,,Clay,2916829.794,-161534.4353,912.816238,911.816238
16398,3,22,CLAY,brown,Clay,Clay,,Clay,2916829.794,-161534.4353,911.816238,892.816238
16398,22,51,CLAY,blue,Clay,Clay,,Clay,2916829.794,-161534.4353,892.816238,863.816238
16398,51,133,CLAY,"sandy, blue",Clay,Clay,,Clay,2916829.794,-161534.4353,863.816238,781.816238
16398,133,162,SAND,"fine, colored",Sand,Aquifer,,Sand,2916829.794,-161534.4353,781.816238,752.816238
16398,162,175,SAND,"coarser, colored",Sand,Aquifer,,Sand,2916829.794,-161534.4353,752.816238,739.816238
16398,175,182,CLAY,"sandy, blue",Clay,Clay,,Clay,2916829.794,-161534.4353,739.816238,732.816238
16399,0,2,TOPSOIL,black,Soil,Clay,,Soil,2921067.579,-164102.1579,937.7870601,935.7870601
16399,2,18,CLAY,yellow,Clay,Clay,,Clay,2921067.579,-164102.1579,935.7870601,919.7870601
16399,18,45,CLAY,blue,Clay,Clay,,Clay,2921067.579,-164102.1579,919.7870601,892.7870601
16399,45,68,CLAY,blue,Clay,Clay,,Clay,2921067.579,-164102.1579,892.7870601,869.7870601
16399,68,145,ROCK,"rocks + clay, blue",Clay mix,Clay,,Clay mix,2921067.579,-164102.1579,869.7870601,792.7870601
16399,145,160,CLAY,"sandy, blue",Clay,Clay,,Clay,2921067.579,-164102.1579,792.7870601,777.7870601
16399,160,170,SAND,gray,Sand,Aquifer,Border aquifer,Border aquifer,2921067.579,-164102.1579,777.7870601,767.7870601
16399,170,183,SAND,gray,Sand,Aquifer,Border aquifer,Border aquifer,2921067.579,-164102.1579,767.7870601,754.7870601
16400,0,2,TOPSOIL,black,Soil,Clay,,Soil,2930976.168,-162882.0361,944.772578,942.772578
16400,2,18,CLAY,"brown, soft",Clay,Clay,,Clay,2930976.168,-162882.0361,942.772578,926.772578
16400,18,42,CLAY,"blue, soft",Clay,Clay,,Clay,2930976.168,-162882.0361,926.772578,902.772578
16400,42,80,SAND,"fine, gray",Sand,Aquifer,Border aquifer,Border aquifer,2930976.168,-162882.0361,902.772578,864.772578
16400,80,154,SAND,colored,Sand,Aquifer,Border aquifer,Border aquifer,2930976.168,-162882.0361,864.772578,790.772578
16400,154,170,CLAY,"sandy, blue",Clay,Clay,,Clay,2930976.168,-162882.0361,790.772578,774.772578
16400,170,231,CLAY,"shale, blue, soft",Clay,Clay,,Clay,2930976.168,-162882.0361,774.772578,713.772578
16400,231,233,SAND,blue-brown,Sand,Aquifer,,Sand,2930976.168,-162882.0361,713.772578,711.772578
16400,233,263,CLAY,"shale, gray, soft",Clay,Clay,,Clay,2930976.168,-162882.0361,711.772578,681.772578
16400,263,275,SAND,"fine, blue",Sand,Aquifer,,Sand,2930976.168,-162882.0361,681.772578,669.772578
16400,275,276,SAND,"with clay lenses, gray",Sand,Aquifer,,Sand,2930976.168,-162882.0361,669.772578,668.772578
16400,276,278,SAND,"fine, blue",Sand,Aquifer,,Sand,2930976.168,-162882.0361,668.772578,666.772578
16400,278,280,CLAY,"sandy, gray",Clay,Clay,,Clay,2930976.168,-162882.0361,666.772578,664.772578
16400,280,294,SAND,"fine, drilled good, blue",Sand,Aquifer,,Sand,2930976.168,-162882.0361,664.772578,650.772578
16400,294,296,NO SAMPLE,"lenses, blue-gray",,Blank,,,2930976.168,-162882.0361,650.772578,648.772578
16400,296,300,SAND,"fine, gray",Sand,Aquifer,,Sand,2930976.168,-162882.0361,648.772578,644.772578
16400,300,302,CLAY,"shale, blue",Clay,Clay,,Clay,2930976.168,-162882.0361,644.772578,642.772578
16401,0,2,TOPSOIL,black,Soil,Clay,,Soil,2933811.744,-168658.3699,950.8453975,948.8453975
16401,2,12,CLAY,"sticky shale, yellow",Clay,Clay,,Clay,2933811.744,-168658.3699,948.8453975,938.8453975
16401,12,24,CLAY,"shale, blue",Clay,Clay,,Clay,2933811.744,-168658.3699,938.8453975,926.8453975
16401,24,65,CLAY,blue,Clay,Clay,,Clay,2933811.744,-168658.3699,926.8453975,885.8453975
16401,65,68,SAND,brown,Sand,Aquifer,,Sand,2933811.744,-168658.3699,885.8453975,882.8453975
16401,68,124,CLAY,blue,Clay,Clay,,Clay,2933811.744,-168658.3699,882.8453975,826.8453975
16401,124,156,CLAY,"sticky shale, blue, hard",Clay,Clay,,Clay,2933811.744,-168658.3699,826.8453975,794.8453975
16401,156,213,CLAY,"shale, brown-blue, hard",Clay,Clay,,Clay,2933811.744,-168658.3699,794.8453975,737.8453975
16401,213,284,CLAY,"sticky shale, blue",Clay,Clay,,Clay,2933811.744,-168658.3699,737.8453975,666.8453975
16401,284,297,SAND,"fine, blue",Sand,Aquifer,,Sand,2933811.744,-168658.3699,666.8453975,653.8453975
16401,297,297,CLAY,"shale, blue",Clay,Clay,,,2933811.744,-168658.3699,653.8453975,653.8453975
16402,0,1,TOPSOIL,"black, soft",Soil,Clay,,Soil,2926588.089,-168542.2807,945.3518361,944.3518361
16402,1,21,CLAY,"yellow, soft",Clay,Clay,,Clay,2926588.089,-168542.2807,944.3518361,924.3518361
16402,21,75,CLAY,"blue, soft",Clay,Clay,,Clay,2926588.089,-168542.2807,924.3518361,870.3518361
16402,75,138,SAND,"lense, gray, medium hardness",Sand,Aquifer,Border aquifer,Border aquifer,2926588.089,-168542.2807,870.3518361,807.3518361
16402,138,146,CLAY,"blue, medium hardness",Clay,Clay,,Clay,2926588.089,-168542.2807,807.3518361,799.3518361
16403,0,2,TOPSOIL,black,Soil,Clay,,Soil,2917687.014,-165656.0002,929.867762,927.867762
16403,2,6,CLAY,"silty, brown",Clay,Clay,,Clay,2917687.014,-165656.0002,927.867762,923.867762
16403,6,16,CLAY,"sandy, brown",Clay,Clay,,Clay,2917687.014,-165656.0002,923.867762,913.867762
16403,16,52,CLAY,"blue, soft",Clay,Clay,,Clay,2917687.014,-165656.0002,913.867762,877.867762
16403,52,55,CLAY,"sandy, blue",Clay,Clay,,Clay,2917687.014,-165656.0002,877.867762,874.867762
16403,55,59,SAND,colored,Sand,Aquifer,,Sand,2917687.014,-165656.0002,874.867762,870.867762
16403,59,124,CLAY,"sandy, with small rock, blue",Clay,Clay,,Clay,2917687.014,-165656.0002,870.867762,805.867762
16403,124,126,SAND,"drilled good, colored",Sand,Aquifer,,Sand,2917687.014,-165656.0002,805.867762,803.867762
16403,126,137,CLAY,"sandy, blue",Clay,Clay,,Clay,2917687.014,-165656.0002,803.867762,792.867762
16403,137,151,SAND,"drilled good, gray",Sand,Aquifer,Border aquifer,Border aquifer,2917687.014,-165656.0002,792.867762,778.867762
16403,151,152,CLAY,"sandy, blue",Clay,Clay,,Clay,2917687.014,-165656.0002,778.867762,777.867762
16404,0,2,TOPSOIL,black,Soil,Clay,,Soil,2917451.112,-165996.2817,929.9699046,927.9699046
16404,2,15,CLAY,"shale, yellow",Clay,Clay,,Clay,2917451.112,-165996.2817,927.9699046,914.9699046
16404,15,47,CLAY,"shale, blue",Clay,Clay,,Clay,2917451.112,-165996.2817,914.9699046,882.9699046
16404,47,99,CLAY,blue,Clay,Clay,,Clay,2917451.112,-165996.2817,882.9699046,830.9699046
16404,99,112,SAND,"coarse, brown",Sand,Aquifer,,Sand,2917451.112,-165996.2817,830.9699046,817.9699046
16404,112,121,CLAY,blue,Clay,Clay,,Clay,2917451.112,-165996.2817,817.9699046,808.9699046
16404,121,130,SAND,blue,Sand,Aquifer,,Sand,2917451.112,-165996.2817,808.9699046,799.9699046
16404,130,133,CLAY,blue,Clay,Clay,,Clay,2917451.112,-165996.2817,799.9699046,796.9699046
16404,133,135,SAND,"fine, blue",Sand,Aquifer,,Sand,2917451.112,-165996.2817,796.9699046,794.9699046
16404,135,147,CLAY,blue,Clay,Clay,,Clay,2917451.112,-165996.2817,794.9699046,782.9699046
16405,0,2,TOPSOIL,black,Soil,Clay,,Soil,2923146.756,-174555.8964,914.3716466,912.3716466
16405,2,22,CLAY,brown,Clay,Clay,,Clay,2923146.756,-174555.8964,912.3716466,892.3716466
16405,22,27,CLAY,"shale, brown",Clay,Clay,,Clay,2923146.756,-174555.8964,892.3716466,887.3716466
16405,27,41,CLAY,"shale, blue",Clay,Clay,,Clay,2923146.756,-174555.8964,887.3716466,873.3716466
16405,41,45,CLAY,"sandy, lenses, blue",Clay,Clay,,Clay,2923146.756,-174555.8964,873.3716466,869.3716466
16405,45,72,SAND,blue,Sand,Aquifer,,Sand,2923146.756,-174555.8964,869.3716466,842.3716466
16405,72,80,CLAY,"blue, hard",Clay,Clay,,Clay,2923146.756,-174555.8964,842.3716466,834.3716466
16405,80,104,CLAY,"sandy, blue",Clay,Clay,,Clay,2923146.756,-174555.8964,834.3716466,810.3716466
16405,104,147,SAND,"fine on top, blue",Sand,Aquifer,Border aquifer,Border aquifer,2923146.756,-174555.8964,810.3716466,767.3716466
16406,0,2,TOPSOIL,black,Soil,Clay,,Soil,2936358.836,-173681.7238,951.8637164,949.8637164
16406,2,19,CLAY,"brown, soft",Clay,Clay,,Clay,2936358.836,-173681.7238,949.8637164,932.8637164
16406,19,42,CLAY,"blue, soft",Clay,Clay,,Clay,2936358.836,-173681.7238,932.8637164,909.8637164
16406,42,47,NO SAMPLE,"lenses, blue",,Blank,,,2936358.836,-173681.7238,909.8637164,904.8637164
16406,47,55,SAND,"sand + gravel, colored",Sand,Aquifer,,Sand,2936358.836,-173681.7238,904.8637164,896.8637164
16406,55,62,CLAY,"sandy clay, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,896.8637164,889.8637164
16406,62,72,SAND,colored,Sand,Aquifer,,Sand,2936358.836,-173681.7238,889.8637164,879.8637164
16406,72,90,CLAY,"sandy, with sand lenses, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,879.8637164,861.8637164
16406,90,162,CLAY,"sandy, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,861.8637164,789.8637164
16406,162,166,NO SAMPLE,"lenses, blue",,Blank,,,2936358.836,-173681.7238,789.8637164,785.8637164
16406,166,200,CLAY,"sandy, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,785.8637164,751.8637164
16406,200,203,SAND,"with clay lenses, blue",Sand,Aquifer,,Sand,2936358.836,-173681.7238,751.8637164,748.8637164
16406,203,207,SAND,gray,Sand,Aquifer,,Sand,2936358.836,-173681.7238,748.8637164,744.8637164
16406,207,212,CLAY,"sandy, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,744.8637164,739.8637164
16406,212,217,SAND,"with clay lenses, gray",Sand,Aquifer,,Sand,2936358.836,-173681.7238,739.8637164,734.8637164
16406,217,257,CLAY,"sandy, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,734.8637164,694.8637164
16406,257,262,SAND,"fine, with clay lenses, blue",Sand,Aquifer,,Sand,2936358.836,-173681.7238,694.8637164,689.8637164
16406,262,282,CLAY,"sandy, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,689.8637164,669.8637164
16406,282,289,SAND,"fine, dirty, gray",Sand,Aquifer,,Sand,2936358.836,-173681.7238,669.8637164,662.8637164
16406,289,296,SAND,"fine, gray",Sand,Aquifer,,Sand,2936358.836,-173681.7238,662.8637164,655.8637164
16406,296,300,CLAY,"sandy, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,655.8637164,651.8637164
16406,300,307,SAND,"fine, drilled good, gray",Sand,Aquifer,,Sand,2936358.836,-173681.7238,651.8637164,644.8637164
16406,307,311,SAND,"fine sand, gray",Sand,Aquifer,,Sand,2936358.836,-173681.7238,644.8637164,640.8637164
16406,311,312,CLAY,"with sand lenses, blue",Clay,Clay,,Clay,2936358.836,-173681.7238,640.8637164,639.8637164
16406,312,319,SAND,"fine, drilled good, gray",Sand,Aquifer,,Sand,2936358.836,-173681.7238,639.8637164,632.8637164
16417,0,2,SOIL,"dirt, black, soft",Soil,Clay,,Soil,2944358.454,-141272.1236,952.5849312,950.5849312
16417,2,10,SAND,"sand-silky, yellow, soft",Sand,Aquifer,Buffalo Aquifer,Buffalo Aquifer,2944358.454,-141272.1236,950.5849312,942.5849312
16417,10,26,SAND,"sand-fine, yellow, soft",Sand,Aquifer,Buffalo Aquifer,Buffalo Aquifer,2944358.454,-141272.1236,942.5849312,926.5849312
16417,26,46,SAND,"sand-coarse, gray, soft",Sand,Aquifer,Buffalo Aquifer,Buffalo Aquifer,2944358.454,-141272.1236,926.5849312,906.5849312
16587,0,2,TOPSOIL,"silty loam, black",Soil,Clay,,Soil,2940153.41,-223317.9582,959.2300888,957.2300888
16587,2,10,CLAY,"silty to sandy, very light gray to yellowish gray, soft, moderately cohesive, slightly plastic, leached  (?), oxidized, occasional coarse sand grain or pebble",Clay,Clay,,Clay,2940153.41,-223317.9582,957.2300888,949.2300888
16587,10,23,CLAY,"silty with sand grains and pebbles, moderately olive brown, moderately soft to slightly hard, moderately cohesive to moderately brittle, very tightly compacted, oxidized (till)",Clay,Clay,,Clay,2940153.41,-223317.9582,949.2300888,936.2300888
16587,23,58,SILT,"and very fine to fine sand, clayey, grays and browns, very slightly cohesive to loose, quartzose, subrounded, interbedded, organic",Silt,Clay,,Silt,2940153.41,-223317.9582,936.2300888,901.2300888
16587,58,97,CLAY,"silty with sand grains, pebbles and occasional cobbles, olive gray to dark olive gray, slightly hard, chunky, very tightly compacted, organic or carbonaceous shale blocks (till)",Clay,Clay,,Clay,2940153.41,-223317.9582,901.2300888,862.2300888
16587,97,102,CLAY,"hard, dark brownish black, moderately hard, smooth, brittle, oily, tight",Clay,Clay,,Clay,2940153.41,-223317.9582,862.2300888,857.2300888
16587,102,126,SAND,"very fine, clayey, dark brown, soft, slightly cohesive, organic, oily, stains",Sand,Aquifer,,Sand,2940153.41,-223317.9582,857.2300888,833.2300888
16587,126,139,SAND,"coarse, well sorted, subangular to subrounded, clean, mostly granitics, with carbonates and shale, loose",Sand,Aquifer,,Sand,2940153.41,-223317.9582,833.2300888,820.2300888
16587,139,177,SAND,"very fine to fine, silty to clayey, interbedded, moderately soft, chunky and friable to loose, light olive gray",Sand,Aquifer,,Sand,2940153.41,-223317.9582,820.2300888,782.2300888
16587,177,204,CLAY,"silty to sandy with pebbles, lenses of clay, silt, sand and fine gravel with occasional cobblestones and boulders, general olive gray color; fairly rough drilling (till)",Clay,Clay,,Clay,2940153.41,-223317.9582,782.2300888,755.2300888
16587,204,213,SAND,"coarse to very coarse, well-sorted, subangular to rounded, mostly granitics and carbonates, some shale, clean",Sand,Aquifer,,Sand,2940153.41,-223317.9582,755.2300888,746.2300888
16587,213,240,SHALE,"black with white specks and streaks, hard, very tight, brittle, smooth, oily, carbonaceous, gaseous, sandstone at 237 feet; drills very tight",Shale,Bedrock,,Shale,2940153.41,-223317.9582,746.2300888,719.2300888
16595,0,4,FILL,clay,Fill,Clay,,Fill,2923322.046,-201687.6631,942.6021057,938.6021057
16595,4,16,CLAY,"silty, yellowish gray, soft, smooth, cohesive, plastic, sticky, oxidized",Clay,Clay,,Clay,2923322.046,-201687.6631,938.6021057,926.6021057
16595,16,28,CLAY,"silty, olive gray, soft, smooth, cohesive, plastic, sticky",Clay,Clay,,Clay,2923322.046,-201687.6631,926.6021057,914.6021057
16595,28,41,CLAY,"silty with sand grains and pebbles, olive gray to dark olive gray, moderately soft to slightly hard, brittle, chunky, tight, blocks of organic clay (till)",Clay,Clay,,Clay,2923322.046,-201687.6631,914.6021057,901.6021057
16595,41,280,SAND,"very fine and fine gradually becoming coarser with depth, fine gravel from 260 to 280, gray gradually becoming buff colored, generally subrounded, well sorted and uniform, mostly quartz and granitic derivatives with carbonates, some shale, occasional lignite chips and wood fragments, loose, taking lots of water.  Had run out of bentonite so hole had a tendency to cave, got rods stuck twice, abandoned hole at 280 because of the head and no way to keep it down.",Sand,Aquifer,Wahpeton,Wahpeton,2923322.046,-201687.6631,901.6021057,662.6021057
16597,0,2,TOPSOIL,"silty clay loam, black",Soil,Clay,,Soil,2919914.893,-201854.9106,943.2456551,941.2456551
16597,2,14,CLAY,"silty, yellowish gray, soft to moderately soft, cohesive, plastic, smooth, sticky, tight, oxidized",Clay,Clay,,Clay,2919914.893,-201854.9106,941.2456551,929.2456551
16597,14,35,CLAY,"silty, olive gray, soft, smooth, cohesive, plastic, sticky, tight",Clay,Clay,,Clay,2919914.893,-201854.9106,929.2456551,908.2456551
16597,35,42,CLAY,"silty to sandy with pebbles, slightly hard, chunky, brittle, olive gray to dark olive gray, very tight, contains layers or blocks of smooth dark clay (till)",Clay,Clay,,Clay,2919914.893,-201854.9106,908.2456551,901.2456551
16597,42,53,CLAY,"very sandy (very fine), very dark brown, soft, slightly cohesive, interbedded with silt and sand, organic",Clay,Clay,,Clay,2919914.893,-201854.9106,901.2456551,890.2456551
16597,53,72,SAND,"fine to medium, gray, moderately well sorted and uniform, generally subrounded, mostly quartz and shale, some carbonates and a little lignite, loose, clean",Sand,Aquifer,,Sand,2919914.893,-201854.9106,890.2456551,871.2456551
16597,72,110,CLAY,"silty with sand grains and pebbles, dark olive gray to brownish gray, slightly to moderately hard, brittle, tightly compacted contains layers or blocks of organic rich clay and silt, tight (till)",Clay,Clay,,Clay,2919914.893,-201854.9106,871.2456551,833.2456551
16597,110,200,CLAY,"sandy with pebbles, light olive gray, moderately soft, crumbly or friable, fairly porous, gritty, contains numerous lenses of fine and medium to coarse, loose sand (till)",Clay,Clay,,Clay,2919914.893,-201854.9106,833.2456551,743.2456551
16598,0,4,ROADFILL,"clay, tight",Clay,Clay,,Clay,2936648.135,-206324.3777,949.1179199,945.1179199
16598,4,9,CLAY,"silty with occasional sand grains and pebbles, yellowish gray, soft, smooth, sticky, tight (washed till)",Clay,Clay,,Clay,2936648.135,-206324.3777,945.1179199,940.1179199
16598,9,32,CLAY,"silty to sandy with pebbles, reddish, moderately olive brown, moderately soft, chunky, moderately cohesive, tight, oxidized (till)",Clay,Clay,,Clay,2936648.135,-206324.3777,940.1179199,917.1179199
16598,32,100,CLAY,"silty to sandy with pebbles, olive gray to dark olive gray, moderately soft to slightly hard, cohesive, tightly compacted occasional blocks of clay and silt (till)",Clay,Clay,,Clay,2936648.135,-206324.3777,917.1179199,849.1179199
16628,0,4,FILL,clay,Fill,Clay,,Fill,2929319.096,-207418.8956,944.5937847,940.5937847
16628,4,18,CLAY,"silty with occasional sand grains and pebbles, yellowish gray, soft, smooth, cohesive, plastic, sticky, tight, oxidized (washed till)",Clay,Clay,,Clay,2929319.096,-207418.8956,940.5937847,926.5937847
16628,18,30,CLAY,"silty, light olive to olive gray, soft, cohesive, moderately plastic, siltier with depth",Clay,Clay,,Clay,2929319.096,-207418.8956,926.5937847,914.5937847
16628,30,32,GRAVEL,"fine, subrounded, carbonate and grantitics",Gravel,Aquifer,,Gravel,2929319.096,-207418.8956,914.5937847,912.5937847
16628,32,41,CLAY,"silt, dark grayish green, moderately soft, moderately cohesive to slightly crumbly",Clay,Clay,,Clay,2929319.096,-207418.8956,912.5937847,903.5937847
