xy_id,group_block,Grouped,Aquifer_Units,start_x,start_y,start_z,end_z,Top_Screen_Elev,Bottom_Screen_Elev,bh_id,model_unit,model_unit_4_lay
2953171.157_-219297.33,8,Aquifer,,2953171.157,-219297.3296,796.0505276,773.0505276,,,bh_451,WBV,WBV
2953171.157_-219297.33,9,Bedrock,,2953171.157,-219297.3296,773.0505276,727.0505276,,,bh_451,DC,DC
2953193.04_-167610.773,1,Aquifer,,2953193.04,-167610.7734,969.5707115,962.5707115,,,bh_452,outside_grid,outside_grid
2953193.04_-167610.773,2,Clay,,2953193.04,-167610.7734,962.5707115,932.5707115,,,bh_452,outside_grid,outside_grid
2953564.253_-219753.766,1,Clay,,2953564.253,-219753.7657,952.1271854,951.1271854,,,bh_453,WSS,WSS
2953564.253_-219753.766,2,Aquifer,,2953564.253,-219753.7657,951.1271854,912.1271854,,,bh_453,WSS,WSS
2953564.253_-219753.766,3,Clay,,2953564.253,-219753.7657,912.1271854,882.1271854,,,bh_453,WSS,WSS
2953564.253_-219753.766,4,Aquifer,,2953564.253,-219753.7657,882.1271854,818.1271854,,,bh_453,WSS,WSS
2953564.253_-219753.766,5,Clay,,2953564.253,-219753.7657,818.1271854,799.1271854,,,bh_453,WSS,WSS
2953564.253_-219753.766,6,Aquifer,,2953564.253,-219753.7657,799.1271854,792.1271854,,,bh_453,WBV,WBV
2953564.253_-219753.766,7,Clay,,2953564.253,-219753.7657,792.1271854,783.1271854,,,bh_453,DC,DC
2953564.253_-219753.766,8,Bedrock,,2953564.253,-219753.7657,783.1271854,762.1271854,,,bh_453,DC,DC
2953585.74_-227716.851,1,,Wahpeton Buried Valley,2953585.74,-227716.8511,,,708.41,698.41,bh_454,outside_grid,outside_grid
2953587.501_-227719.539,1,Clay,,2953587.501,-227719.5393,961.679612,930.679612,,,bh_455,drop,drop
2953587.501_-227719.539,2,Aquifer,,2953587.501,-227719.5393,930.679612,928.679612,,,bh_455,drop,drop
2953587.501_-227719.539,3,Clay,,2953587.501,-227719.5393,928.679612,821.679612,,,bh_455,drop,drop
2953587.501_-227719.539,4,Aquifer,,2953587.501,-227719.5393,821.679612,801.679612,,,bh_455,drop,drop
2953587.501_-227719.539,5,Clay,,2953587.501,-227719.5393,801.679612,771.679612,,,bh_455,drop,drop
2953587.501_-227719.539,6,Aquifer,Wahpeton,2953587.501,-227719.5393,771.679612,731.679612,,,bh_455,drop,drop
2953587.501_-227719.539,7,Clay,,2953587.501,-227719.5393,731.679612,726.679612,,,bh_455,drop,drop
2953587.501_-227719.539,8,Aquifer,Wahpeton,2953587.501,-227719.5393,726.679612,701.679612,,,bh_455,drop,drop
2953906.437_-230516.246,1,Clay,,2953906.437,-230516.2464,960.177124,948.177124,,,bh_456,WSS,WSS
2953906.437_-230516.246,2,Aquifer,,2953906.437,-230516.2464,948.177124,941.177124,,,bh_456,WSS,WSS
2953906.437_-230516.246,3,Clay,,2953906.437,-230516.2464,941.177124,932.177124,,,bh_456,WSS,WSS
2953906.437_-230516.246,4,Aquifer,,2953906.437,-230516.2464,932.177124,928.177124,,,bh_456,WSS,WSS
2953906.437_-230516.246,5,Clay,,2953906.437,-230516.2464,928.177124,884.177124,,,bh_456,WSS,WSS
2953906.437_-230516.246,6,Aquifer,,2953906.437,-230516.2464,884.177124,806.177124,,,bh_456,WBV,WBV
2953906.437_-230516.246,7,Clay,,2953906.437,-230516.2464,806.177124,798.177124,,,bh_456,WBV,WBV
2953906.437_-230516.246,8,Aquifer,,2953906.437,-230516.2464,798.177124,764.177124,,,bh_456,WBV,WBV
2953906.437_-230516.246,9,Clay,,2953906.437,-230516.2464,764.177124,713.177124,,,bh_456,DC,DC
2953906.437_-230516.246,10,Aquifer,,2953906.437,-230516.2464,713.177124,711.177124,,,bh_456,DC,DC
2953906.437_-230516.246,11,Bedrock,,2953906.437,-230516.2464,711.177124,560.177124,,,bh_456,DC,DC
2953990.576_-234690.385,1,Clay,,2953990.576,-234690.3847,964.245179,806.245179,,,bh_457,drop,drop
2953990.576_-234690.385,2,Bedrock,,2953990.576,-234690.3847,806.245179,764.245179,,,bh_457,drop,drop
2954344.903_-226280.561,1,Clay,,2954344.903,-226280.5614,954.642408,951.642408,,,bh_458,WSS,WSS
2954344.903_-226280.561,2,Aquifer,,2954344.903,-226280.5614,951.642408,947.642408,,,bh_458,WSS,WSS
2954344.903_-226280.561,3,Clay,,2954344.903,-226280.5614,947.642408,933.642408,,,bh_458,WSS,WSS
2954344.903_-226280.561,4,Aquifer,,2954344.903,-226280.5614,933.642408,926.642408,,,bh_458,WSS,WSS
2954344.903_-226280.561,5,Clay,,2954344.903,-226280.5614,926.642408,903.642408,,,bh_458,WSS,WSS
2954344.903_-226280.561,6,Aquifer,,2954344.903,-226280.5614,903.642408,857.642408,,,bh_458,WSP,WSS
2954344.903_-226280.561,7,Clay,,2954344.903,-226280.5614,857.642408,820.642408,,,bh_458,UC,WSS
2954344.903_-226280.561,8,Aquifer,Wahpeton,2954344.903,-226280.5614,820.642408,755.642408,,,bh_458,WBV,WBV
2954344.903_-226280.561,9,Bedrock,,2954344.903,-226280.5614,755.642408,734.642408,,,bh_458,WBV,WBV
2954387.073_-231006.969,1,Clay,,2954387.073,-231006.9694,952.0470619,812.0470619,,,bh_459,drop,drop
2954387.073_-231006.969,2,Aquifer,,2954387.073,-231006.9694,812.0470619,782.0470619,,,bh_459,drop,drop
2954387.073_-231006.969,3,Clay,,2954387.073,-231006.9694,782.0470619,752.0470619,,,bh_459,drop,drop
2954387.073_-231006.969,4,Aquifer,Wahpeton,2954387.073,-231006.9694,752.0470619,652.0470619,,,bh_459,drop,drop
2954411.771_-227494.375,1,Clay,,2954411.771,-227494.375,958.8387021,798.8387021,,,bh_460,WSS,WSS
2954411.771_-227494.375,2,Aquifer,Wahpeton,2954411.771,-227494.375,798.8387021,673.8387021,,,bh_460,WBV,WBV
2954474.367_-221182.719,1,Clay,,2954474.367,-221182.7186,962.2763023,925.2763023,,,bh_461,drop,drop
2954474.367_-221182.719,2,Aquifer,,2954474.367,-221182.7186,925.2763023,917.2763023,,,bh_461,drop,drop
2954474.367_-221182.719,3,Clay,,2954474.367,-221182.7186,917.2763023,779.2763023,,,bh_461,drop,drop
2954474.367_-221182.719,4,Aquifer,,2954474.367,-221182.7186,779.2763023,767.2763023,,,bh_461,drop,drop
2954516.811_-231603.151,1,Clay,,2954516.811,-231603.1511,954.9008095,736.9008095,,,bh_462,drop,drop
2954516.811_-231603.151,2,Aquifer,Wahpeton,2954516.811,-231603.1511,736.9008095,714.9008095,,,bh_462,drop,drop
2954569.566_-231137.414,1,,Wahpeton Shallow Sand,2954569.566,-231137.4145,,,897.7,892.7,bh_463,outside_grid,outside_grid
2954571.32_-231140.098,1,Clay,,2954571.32,-231140.0979,951.8547957,939.8547957,,,bh_464,drop,drop
2954571.32_-231140.098,2,Aquifer,,2954571.32,-231140.0979,939.8547957,931.8547957,,,bh_464,drop,drop
2954571.32_-231140.098,3,Clay,,2954571.32,-231140.0979,931.8547957,890.8547957,,,bh_464,drop,drop
2954571.32_-231140.098,4,Aquifer,,2954571.32,-231140.0979,890.8547957,884.8547957,,,bh_464,drop,drop
2954571.32_-231140.098,5,Clay,,2954571.32,-231140.0979,884.8547957,881.8547957,,,bh_464,drop,drop
2954573.384_-231175.794,1,Clay,,2954573.384,-231175.7935,951.7639507,939.7639507,,,bh_465,drop,drop
2954573.384_-231175.794,2,Aquifer,,2954573.384,-231175.7935,939.7639507,933.7639507,,,bh_465,drop,drop
2954573.384_-231175.794,3,Clay,,2954573.384,-231175.7935,933.7639507,892.7639507,,,bh_465,drop,drop
2954573.384_-231175.794,4,Aquifer,,2954573.384,-231175.7935,892.7639507,883.7639507,,,bh_465,drop,drop
2954573.384_-231175.794,5,Clay,,2954573.384,-231175.7935,883.7639507,855.7639507,,,bh_465,drop,drop
2954573.767_-231210.263,1,,Wahpeton Buried Valley,2954573.767,-231210.2634,,,718.79,713.79,bh_466,outside_grid,outside_grid
2954575.521_-231212.947,1,Clay,,2954575.521,-231212.9467,951.672702,939.672702,,,bh_467,drop,drop
2954575.521_-231212.947,2,Aquifer,,2954575.521,-231212.9467,939.672702,933.672702,,,bh_467,drop,drop
2954575.521_-231212.947,3,Clay,,2954575.521,-231212.9467,933.672702,927.672702,,,bh_467,drop,drop
2954575.521_-231212.947,4,Aquifer,,2954575.521,-231212.9467,927.672702,925.672702,,,bh_467,drop,drop
2954575.521_-231212.947,5,Clay,,2954575.521,-231212.9467,925.672702,894.672702,,,bh_467,drop,drop
2954575.521_-231212.947,6,Aquifer,,2954575.521,-231212.9467,894.672702,883.672702,,,bh_467,drop,drop
2954575.521_-231212.947,7,Clay,,2954575.521,-231212.9467,883.672702,863.672702,,,bh_467,drop,drop
2954575.521_-231212.947,8,Aquifer,,2954575.521,-231212.9467,863.672702,858.672702,,,bh_467,drop,drop
2954575.521_-231212.947,9,Clay,,2954575.521,-231212.9467,858.672702,804.672702,,,bh_467,drop,drop
2954575.521_-231212.947,10,Aquifer,,2954575.521,-231212.9467,804.672702,799.672702,,,bh_467,drop,drop
2954575.521_-231212.947,11,Clay,,2954575.521,-231212.9467,799.672702,778.672702,,,bh_467,drop,drop
2954575.521_-231212.947,12,Aquifer,,2954575.521,-231212.9467,778.672702,763.672702,,,bh_467,drop,drop
2954575.521_-231212.947,13,Clay,,2954575.521,-231212.9467,763.672702,761.672702,,,bh_467,drop,drop
2954575.521_-231212.947,14,Aquifer,Wahpeton,2954575.521,-231212.9467,761.672702,708.672702,,,bh_467,drop,drop
2954575.521_-231212.947,15,Bedrock,,2954575.521,-231212.9467,708.672702,707.672702,,,bh_467,drop,drop
2954575.521_-231212.947,16,Clay,,2954575.521,-231212.9467,707.672702,691.672702,,,bh_467,drop,drop
2954820.285_-212094.65,1,Clay,,2954820.285,-212094.6505,960.3478767,854.3478767,,,bh_468,WSS,WSS
2954820.285_-212094.65,2,Aquifer,,2954820.285,-212094.6505,854.3478767,833.3478767,,,bh_468,WSS,WSS
2954820.285_-212094.65,3,Clay,,2954820.285,-212094.6505,833.3478767,830.3478767,,,bh_468,WSS,WSS
2954934.282_-197914.801,1,Clay,,2954934.282,-197914.8006,961.1515136,871.1515136,,,bh_469,WSS,WSS
2954934.282_-197914.801,2,Aquifer,,2954934.282,-197914.8006,871.1515136,826.1515136,,,bh_469,WSS,WSS
2954934.282_-197914.801,3,Clay,,2954934.282,-197914.8006,826.1515136,726.1515136,,,bh_469,DC,DC
2954934.282_-197914.801,4,Blank,,2954934.282,-197914.8006,726.1515136,723.1515136,,,bh_469,DC,DC
2954934.282_-197914.801,5,Bedrock,,2954934.282,-197914.8006,723.1515136,711.1515136,,,bh_469,DC,DC
2954968.79_-233220.469,1,Clay,,2954968.79,-233220.4694,959.6716753,719.6716753,,,bh_470,drop,drop
2954968.79_-233220.469,2,Bedrock,,2954968.79,-233220.4694,719.6716753,706.6716753,,,bh_470,drop,drop
2955060.909_-231297.555,1,Clay,,2955060.909,-231297.5552,945.6156808,766.6156808,,,bh_471,drop,drop
2955060.909_-231297.555,2,Aquifer,Wahpeton,2955060.909,-231297.5552,766.6156808,729.6156808,,,bh_471,drop,drop
2955096.528_-231051.356,1,Clay,,2955096.528,-231051.3562,950.2082511,805.2082511,,,bh_472,WSS,WSS
2955096.528_-231051.356,2,Aquifer,,2955096.528,-231051.3562,805.2082511,790.2082511,,,bh_472,WBV,WBV
2955096.528_-231051.356,3,Clay,,2955096.528,-231051.3562,790.2082511,725.2082511,,,bh_472,WBV,WBV
2955096.528_-231051.356,4,Aquifer,Wahpeton,2955096.528,-231051.3562,725.2082511,510.2082511,,,bh_472,WBV,WBV
2955104.402_-229968.911,1,Clay,,2955104.402,-229968.9107,962.7337505,826.7337505,,,bh_473,WSS,WSS
2955104.402_-229968.911,2,Aquifer,,2955104.402,-229968.9107,826.7337505,824.7337505,,,bh_473,WSS,WSS
2955104.402_-229968.911,3,Clay,,2955104.402,-229968.9107,824.7337505,788.7337505,,,bh_473,WSS,WSS
2955104.402_-229968.911,4,Aquifer,,2955104.402,-229968.9107,788.7337505,782.7337505,,,bh_473,WSS,WSS
2955104.402_-229968.911,5,Clay,,2955104.402,-229968.9107,782.7337505,764.7337505,,,bh_473,WSS,WSS
2955104.402_-229968.911,6,Aquifer,,2955104.402,-229968.9107,764.7337505,744.7337505,,,bh_473,WBV,WBV
2955104.402_-229968.911,7,Clay,,2955104.402,-229968.9107,744.7337505,743.7337505,,,bh_473,WBV,WBV
2955104.402_-229968.911,8,Aquifer,Wahpeton,2955104.402,-229968.9107,743.7337505,646.7337505,,,bh_473,WBV,WBV
2955106.621_-220226.776,1,Clay,,2955106.621,-220226.7755,963.7658843,939.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,2,Aquifer,,2955106.621,-220226.7755,939.7658843,933.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,3,Clay,,2955106.621,-220226.7755,936.7658843,907.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,4,Aquifer,,2955106.621,-220226.7755,909.7658843,888.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,5,Clay,,2955106.621,-220226.7755,896.7658843,862.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,6,Aquifer,,2955106.621,-220226.7755,888.7658843,886.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,7,Clay,,2955106.621,-220226.7755,886.7658843,883.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,8,Aquifer,,2955106.621,-220226.7755,862.7658843,861.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,9,Clay,,2955106.621,-220226.7755,861.7658843,846.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,10,Aquifer,,2955106.621,-220226.7755,846.7658843,845.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,11,Clay,,2955106.621,-220226.7755,845.7658843,783.7658843,,,bh_474,WSS,WSS
2955106.621_-220226.776,12,Aquifer,,2955106.621,-220226.7755,783.7658843,776.7658843,,,bh_474,WBV,WBV
2955106.621_-220226.776,13,Clay,,2955106.621,-220226.7755,776.7658843,748.7658843,,,bh_474,DC,DC
2955106.621_-220226.776,14,Bedrock,,2955106.621,-220226.7755,748.7658843,746.7658843,,,bh_474,DC,DC
2955106.621_-220226.776,15,Clay,,2955106.621,-220226.7755,746.7658843,735.7658843,,,bh_474,DC,DC
2955106.621_-220226.776,16,Aquifer,,2955106.621,-220226.7755,735.7658843,734.7658843,,,bh_474,DC,DC
2955106.621_-220226.776,17,Clay,,2955106.621,-220226.7755,734.7658843,703.7658843,,,bh_474,DC,DC
2955151.609_-235092.179,1,Clay,,2955151.609,-235092.1788,948.152979,708.152979,,,bh_475,drop,drop
2955151.609_-235092.179,2,Bedrock,,2955151.609,-235092.1788,708.152979,685.152979,,,bh_475,drop,drop
2955476.794_-221047.82,1,Clay,,2955476.794,-221047.8204,956.7640728,911.7640728,,,bh_476,WSS,WSS
2955476.794_-221047.82,2,Aquifer,,2955476.794,-221047.8204,911.7640728,901.7640728,,,bh_476,WSS,WSS
2955476.794_-221047.82,3,Clay,,2955476.794,-221047.8204,901.7640728,771.7640728,,,bh_476,WSS,WSS
2955476.794_-221047.82,4,Aquifer,,2955476.794,-221047.8204,771.7640728,756.7640728,,,bh_476,WBV,WBV
2955476.794_-221047.82,5,Clay,,2955476.794,-221047.8204,756.7640728,755.7640728,,,bh_476,DC,DC
2955508.941_-235146.746,1,Clay,,2955508.941,-235146.746,958.8695469,868.8695469,,,bh_477,WSS,WSS
2955508.941_-235146.746,2,Bedrock,,2955508.941,-235146.746,868.8695469,867.8695469,,,bh_477,WSS,WSS
2955508.941_-235146.746,3,Clay,,2955508.941,-235146.746,867.8695469,768.8695469,,,bh_477,WSS,WSS
2955508.941_-235146.746,4,Bedrock,,2955508.941,-235146.746,768.8695469,718.8695469,,,bh_477,WSS,WSS
2955508.941_-235146.746,5,Aquifer,,2955508.941,-235146.746,718.8695469,700.8695469,,,bh_477,WBV,WBV
2955522.156_-212461.204,1,Clay,,2955522.156,-212461.2036,956.5032099,844.5032099,,,bh_478,WSS,WSS
2955522.156_-212461.204,2,Aquifer,,2955522.156,-212461.2036,844.5032099,834.5032099,,,bh_478,WSS,WSS
2955522.156_-212461.204,3,Clay,,2955522.156,-212461.2036,834.5032099,780.5032099,,,bh_478,WSS,WSS
2955522.156_-212461.204,4,Aquifer,,2955522.156,-212461.2036,780.5032099,744.5032099,,,bh_478,WSS,WSS
2955575.55_-210047.12,1,Clay,,2955575.55,-210047.1198,962.0798296,887.0798296,,,bh_479,WSS,WSS
2955575.55_-210047.12,2,Aquifer,,2955575.55,-210047.1198,887.0798296,869.0798296,,,bh_479,WSS,WSS
2955575.55_-210047.12,3,Clay,,2955575.55,-210047.1198,869.0798296,773.0798296,,,bh_479,WSS,WSS
2955575.55_-210047.12,4,Aquifer,,2955575.55,-210047.1198,773.0798296,742.0798296,,,bh_479,WSS,WSS
2955575.55_-210047.12,5,Clay,,2955575.55,-210047.1198,742.0798296,710.0798296,,,bh_479,DC,DC
2955575.55_-210047.12,6,Aquifer,,2955575.55,-210047.1198,710.0798296,706.0798296,,,bh_479,DC,DC
2955862.105_-233258.428,1,Clay,,2955862.105,-233258.4284,959.7651276,944.7651276,,,bh_480,WSS,WSS
2955862.105_-233258.428,2,Aquifer,,2955862.105,-233258.4284,944.7651276,829.7651276,,,bh_480,WSS,WSS
2955862.105_-233258.428,3,Clay,,2955862.105,-233258.4284,829.7651276,757.7651276,,,bh_480,WSS,WSS
2955862.105_-233258.428,4,Aquifer,,2955862.105,-233258.4284,757.7651276,721.7651276,,,bh_480,WSS,WSS
2955862.105_-233258.428,5,Clay,,2955862.105,-233258.4284,721.7651276,629.7651276,,,bh_480,UC,WSS
2955862.105_-233258.428,6,Bedrock,,2955862.105,-233258.4284,629.7651276,624.7651276,,,bh_480,UC,WSS
2955862.105_-233258.428,7,Aquifer,Wahpeton,2955862.105,-233258.4284,624.7651276,599.7651276,,,bh_480,WBV,WBV
2956071.189_-230259.937,1,Clay,,2956071.189,-230259.9374,963.7022272,933.7022272,,,bh_481,drop,drop
2956071.189_-230259.937,2,Aquifer,,2956071.189,-230259.9374,933.7022272,923.7022272,,,bh_481,drop,drop
2956071.189_-230259.937,3,Clay,,2956071.189,-230259.9374,923.7022272,813.7022272,,,bh_481,drop,drop
2956071.189_-230259.937,4,Aquifer,Wahpeton,2956071.189,-230259.9374,813.7022272,623.7022272,,,bh_481,drop,drop
2956105.998_-250898.375,1,Clay,,2956105.998,-250898.3754,959.191806,897.191806,,,bh_482,outside_grid,outside_grid
2956105.998_-250898.375,2,Aquifer,,2956105.998,-250898.3754,897.191806,896.191806,,,bh_482,outside_grid,outside_grid
2956105.998_-250898.375,3,Clay,,2956105.998,-250898.3754,896.191806,889.191806,,,bh_482,outside_grid,outside_grid
2956105.998_-250898.375,4,Aquifer,,2956105.998,-250898.3754,889.191806,869.191806,,,bh_482,outside_grid,outside_grid
2956125.783_-224850.587,1,Clay,,2956125.783,-224850.5866,965.2984786,800.2984786,,,bh_483,WSS,WSS
2956125.783_-224850.587,2,Aquifer,,2956125.783,-224850.5866,800.2984786,773.2984786,,,bh_483,WBV,WBV
2956125.783_-224850.587,3,Clay,,2956125.783,-224850.5866,773.2984786,770.2984786,,,bh_483,WBV,WBV
2956164.676_-225616.124,1,Clay,,2956164.676,-225616.1242,965.4163753,790.4163753,,,bh_484,WSS,WSS
2956164.676_-225616.124,2,Aquifer,,2956164.676,-225616.1242,790.4163753,775.4163753,,,bh_484,WBV,WBV
2956164.676_-225616.124,3,Clay,,2956164.676,-225616.1242,775.4163753,770.4163753,,,bh_484,WBV,WBV
2956187.123_-226052.989,1,Clay,,2956187.123,-226052.9891,963.0520648,790.0520648,,,bh_485,WSS,WSS
2956187.123_-226052.989,2,Aquifer,,2956187.123,-226052.9891,790.0520648,771.0520648,,,bh_485,WBV,WBV
2956252.066_-245042.257,1,Clay,,2956252.066,-245042.257,950.7473183,800,,,bh_486,WSS,WSS
2956252.066_-245042.257,1,Clay,,2956252.066,-245042.257,800,700.7473183,,,bh_486,DC,DC
2956252.066_-245042.257,2,Aquifer,,2956252.066,-245042.257,700.7473183,685.7473183,,,bh_486,DC,DC
2956252.066_-245042.257,3,Clay,,2956252.066,-245042.257,685.7473183,585.7473183,,,bh_486,DC,DC
2956252.066_-245042.257,4,Bedrock,,2956252.066,-245042.257,585.7473183,572.7473183,,,bh_486,DC,DC
2956453.125_-230822.259,1,,Wahpeton Buried Valley,2956453.125,-230822.2591,,,720.01,665.01,bh_487,outside_grid,outside_grid
2956454.878_-230824.944,1,Clay,,2956454.878,-230824.944,964.4239635,866.4239635,,,bh_488,WSS,WSS
2956454.878_-230824.944,2,Aquifer,,2956454.878,-230824.944,866.4239635,856.4239635,,,bh_488,WSS,WSS
2956454.878_-230824.944,3,Clay,,2956454.878,-230824.944,856.4239635,825.4239635,,,bh_488,WSS,WSS
2956454.878_-230824.944,4,Bedrock,,2956454.878,-230824.944,825.4239635,823.4239635,,,bh_488,WSS,WSS
2956454.878_-230824.944,5,Clay,,2956454.878,-230824.944,823.4239635,809.4239635,,,bh_488,WSS,WSS
2956454.878_-230824.944,6,Aquifer,,2956454.878,-230824.944,809.4239635,805.4239635,,,bh_488,WBV,WBV
2956454.878_-230824.944,7,Bedrock,,2956454.878,-230824.944,805.4239635,804.4239635,,,bh_488,WBV,WBV
2956454.878_-230824.944,8,Aquifer,,2956454.878,-230824.944,804.4239635,779.4239635,,,bh_488,WBV,WBV
2956454.878_-230824.944,9,Clay,,2956454.878,-230824.944,779.4239635,776.4239635,,,bh_488,WBV,WBV
2956454.878_-230824.944,10,Aquifer,Wahpeton,2956454.878,-230824.944,776.4239635,664.4239635,,,bh_488,WBV,WBV
2956754.441_-235230.724,1,Clay,,2956754.441,-235230.7236,963.1507201,778.1507201,,,bh_489,WSS,WSS
2956754.441_-235230.724,2,Aquifer,,2956754.441,-235230.7236,778.1507201,748.1507201,,,bh_489,WBV,WBV
2956754.441_-235230.724,3,Clay,,2956754.441,-235230.7236,748.1507201,720.1507201,,,bh_489,WBV,WBV
2956754.441_-235230.724,4,Aquifer,,2956754.441,-235230.7236,720.1507201,703.1507201,,,bh_489,WBV,WBV
2956754.441_-235230.724,5,Bedrock,,2956754.441,-235230.7236,703.1507201,503.1507201,,,bh_489,DC,DC
2956915.677_-152042.172,1,Clay,,2956915.677,-152042.1718,967.156506,905.156506,,,bh_490,outside_grid,outside_grid
2956915.677_-152042.172,2,Aquifer,,2956915.677,-152042.1718,905.156506,899.156506,,,bh_490,outside_grid,outside_grid
2956915.677_-152042.172,3,Clay,,2956915.677,-152042.1718,899.156506,887.156506,,,bh_490,outside_grid,outside_grid
2956966.775_-152040.294,1,Clay,,2956966.775,-152040.2945,967.6388034,907.6388034,,,bh_491,outside_grid,outside_grid
2956966.775_-152040.294,2,Aquifer,,2956966.775,-152040.2945,907.6388034,903.6388034,,,bh_491,outside_grid,outside_grid
2956966.775_-152040.294,3,Clay,,2956966.775,-152040.2945,903.6388034,902.6388034,,,bh_491,outside_grid,outside_grid
2957042.639_-178775.851,1,Clay,,2957042.639,-178775.8511,965.1285643,931.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,2,Aquifer,,2957042.639,-178775.8511,931.1285643,929.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,3,Clay,,2957042.639,-178775.8511,929.1285643,909.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,4,Aquifer,,2957042.639,-178775.8511,909.1285643,908.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,5,Clay,,2957042.639,-178775.8511,908.1285643,906.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,6,Bedrock,,2957042.639,-178775.8511,906.1285643,904.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,7,Clay,,2957042.639,-178775.8511,904.1285643,737.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,8,Aquifer,,2957042.639,-178775.8511,737.1285643,728.1285643,,,bh_492,outside_grid,outside_grid
2957042.639_-178775.851,9,Clay,,2957042.639,-178775.8511,728.1285643,713.1285643,,,bh_492,outside_grid,outside_grid
2957332.731_-234141.56,1,Clay,,2957332.731,-234141.5604,963.4217153,748.4217153,,,bh_493,WSS,WSS
2957332.731_-234141.56,2,Aquifer,,2957332.731,-234141.5604,748.4217153,733.4217153,,,bh_493,WBV,WBV
2957897.103_-252232.164,1,Clay,,2957897.103,-252232.1638,962.3842818,897.3842818,,,bh_494,outside_grid,outside_grid
2957897.103_-252232.164,2,Aquifer,,2957897.103,-252232.1638,897.3842818,872.3842818,,,bh_494,outside_grid,outside_grid
2957897.103_-252232.164,3,Clay,,2957897.103,-252232.1638,872.3842818,700.3842818,,,bh_494,outside_grid,outside_grid
2957897.103_-252232.164,4,Bedrock,,2957897.103,-252232.1638,700.3842818,692.3842818,,,bh_494,outside_grid,outside_grid
2957914.42_-241601.285,1,Clay,,2957914.42,-241601.2852,952.2959398,850,,,bh_495,WSS,WSS
2957914.42_-241601.285,1,Clay,,2957914.42,-241601.2852,850,657.2959398,,,bh_495,WSS,WSS
2957914.42_-241601.285,2,Aquifer,,2957914.42,-241601.2852,657.2959398,652.2959398,,,bh_495,DC,DC
2957914.42_-241601.285,3,Clay,,2957914.42,-241601.2852,652.2959398,597.2959398,,,bh_495,DC,DC
2957914.42_-241601.285,4,Aquifer,,2957914.42,-241601.2852,597.2959398,552.2959398,,,bh_495,DC,DC
2957914.42_-241601.285,5,Bedrock,,2957914.42,-241601.2852,552.2959398,502.2959398,,,bh_495,DC,DC
2958485.365_-167962.551,1,Clay,,2958485.365,-167962.5509,972.3626739,971.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,2,Aquifer,,2958485.365,-167962.5509,971.3626739,968.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,3,Clay,,2958485.365,-167962.5509,968.3626739,934.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,4,Aquifer,,2958485.365,-167962.5509,934.3626739,925.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,5,Clay,,2958485.365,-167962.5509,925.3626739,916.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,6,Aquifer,,2958485.365,-167962.5509,916.3626739,915.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,7,Clay,,2958485.365,-167962.5509,915.3626739,903.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,8,Aquifer,,2958485.365,-167962.5509,903.3626739,894.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,9,Bedrock,,2958485.365,-167962.5509,894.3626739,893.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,10,Clay,,2958485.365,-167962.5509,893.3626739,892.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,11,Aquifer,,2958485.365,-167962.5509,892.3626739,890.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,12,Clay,,2958485.365,-167962.5509,890.3626739,886.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,13,Aquifer,,2958485.365,-167962.5509,886.3626739,881.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,14,Clay,,2958485.365,-167962.5509,881.3626739,876.3626739,,,bh_496,outside_grid,outside_grid
2958485.365_-167962.551,15,Aquifer,,2958485.365,-167962.5509,876.3626739,875.3626739,,,bh_496,outside_grid,outside_grid
