Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z,xy_id,Top_Screen_Elev,Bottom_Screen_Elev,Site_Index,Land_Surface_Elev_NVGD29
949.0,0.0,2.0,TOPSOIL,"pebbly loam, dry, black",Soil,Clay,,Soil,2951603.912,-224058.7636,967.5165651,965.5165651,2951603.912_-224058.764,,,,
949.0,2.0,5.0,CLAY,"silty and sandy with pebbles, yellowish gray, soft, slightly cohesive, jointed, sloppy, oxidized (till)",Clay,Clay,,Clay,2951603.912,-224058.7636,965.5165651,962.5165651,2951603.912_-224058.764,,,,
949.0,5.0,25.0,CLAY,"silty to sandy with pebbles and cobbles, moderately olive brown, moderately soft, cohesive, moderately plastic, tough, oxidized (till)",Clay,Clay,,Clay,2951603.912,-224058.7636,962.5165651,942.5165651,2951603.912_-224058.764,,,,
949.0,25.0,39.0,CLAY,"silty and sandy with pebbles and cobbles, olive gray, moderately soft, cohesive, moderately plastic, stiff, tough (till)",Clay,Clay,,Clay,2951603.912,-224058.7636,942.5165651,928.5165651,2951603.912_-224058.764,,,,
949.0,39.0,53.0,SILT,"clayey and sandy (very fine) greenish gray to olive gray, interbedded, generally soft, slightly to moderately cohesive, non- to slightly plastic, calcareous",Silt,Clay,,Silt,2951603.912,-224058.7636,928.5165651,914.5165651,2951603.912_-224058.764,,,,
949.0,53.0,57.0,SAND,"medium to coarse, sorted, subangular, predominantly quartz with limestone-dolomite",Sand,Aquifer,,Sand,2951603.912,-224058.7636,914.5165651,910.5165651,2951603.912_-224058.764,,,,
949.0,57.0,64.0,SILT,"clayey, olive gray to dark brownish gray, soft, very slightly cohesive, organic, calcareous",Silt,Clay,,Silt,2951603.912,-224058.7636,910.5165651,903.5165651,2951603.912_-224058.764,,,,
949.0,64.0,105.0,CLAY,"silty with sand grains, pebbles and cobbles, olive gray to dark olive gray, moderately soft to slightly hard, very stiff and tough, includes blocks of dark gray, smooth, stiff, tight clay (till)",Clay,Clay,,Clay,2951603.912,-224058.7636,903.5165651,862.5165651,2951603.912_-224058.764,,,,
949.0,105.0,116.0,SAND,"clayey to silty, light to medium gray, loose to slightly cohesive, interbedded",Sand,Aquifer,Wahpeton,Wahpeton,2951603.912,-224058.7636,862.5165651,851.5165651,2951603.912_-224058.764,,,,
949.0,116.0,260.0,SAND,"predominantly fine to about 140 feet, predominantly medium to about 180 feet, predominantly coarse to about 220 feet and predominantly very coarse to T.D. of 260 feet, generally clean, well sorted and uniform, subangular to subrounded, mainly quartz and granitic derivatives, with limestone-dolomite with some shale; drills easy, taking water",Sand,Aquifer,Wahpeton,Wahpeton,2951603.912,-224058.7636,851.5165651,707.5165651,2951603.912_-224058.764,,,,
951.0,0.0,3.0,TOPSOIL,"very fine sand, black",Soil,Clay,,Soil,2954344.903,-226280.5614,954.642408,951.642408,2954344.903_-226280.561,,,,
951.0,3.0,7.0,SAND,"very fine to fine, clayey, yellowish gray, loose",Sand,Aquifer,,Sand,2954344.903,-226280.5614,951.642408,947.642408,2954344.903_-226280.561,,,,
951.0,7.0,13.0,CLAY,"silty to sandy with pebbles and rocks, yellowish gray and moderately olive brown, soft, cohesive, moderately plastic, oxidized (till)",Clay,Clay,,Clay,2954344.903,-226280.5614,947.642408,941.642408,2954344.903_-226280.561,,,,
951.0,13.0,21.0,CLAY,"silty and sandy with pebbles, light olive gray to olive gray, soft, cohesive, slightly to moderately plastic (till)",Clay,Clay,,Clay,2954344.903,-226280.5614,941.642408,933.642408,2954344.903_-226280.561,,,,
951.0,21.0,28.0,SAND,"medium to coarse, light gray, well sorted, subangular to subrounded, quartz and limestone-dolomite and shale",Sand,Aquifer,,Sand,2954344.903,-226280.5614,933.642408,926.642408,2954344.903_-226280.561,,,,
951.0,28.0,51.0,CLAY,"silty and sandy with coarse sand grains and pebbles and cobbles, olive gray, soft to moderately soft, moderately cohesive and plastic, interbedded with lenses of fine to coarse sand and silt (till)",Clay,Clay,,Clay,2954344.903,-226280.5614,926.642408,903.642408,2954344.903_-226280.561,,,,
951.0,51.0,97.0,SAND,"very fine, clayey and silty with pebbels and occasional cobbles, light olive gray, slightly hard, brittle, tightly compacted (till)",Sand,Aquifer,,Sand,2954344.903,-226280.5614,903.642408,857.642408,2954344.903_-226280.561,,,,
951.0,97.0,125.0,CLAY,"as above, interbedded with blocks or lenses of clay, silt, and fine to coarse sand, gravelly from 116-125 (till)",Clay,Clay,,Clay,2954344.903,-226280.5614,857.642408,829.642408,2954344.903_-226280.561,,,,
951.0,125.0,134.0,CLAY,"olive gray with light gray spots and streaks, soft to moderately soft, cohesive, plastic, smooth, sticky, tight",Clay,Clay,,Clay,2954344.903,-226280.5614,829.642408,820.642408,2954344.903_-226280.561,,,,
951.0,134.0,144.0,SAND,"very fine to fine, silty, light gray, thinly interbedded, loose",Sand,Aquifer,Wahpeton,Wahpeton,2954344.903,-226280.5614,820.642408,810.642408,2954344.903_-226280.561,,,,
951.0,144.0,199.0,SAND,"predominantly medium, varies from fine to coarse, well-sorted, generally subrounded, clean and uniform, mainly quartz, calcareous",Sand,Aquifer,Wahpeton,Wahpeton,2954344.903,-226280.5614,810.642408,755.642408,2954344.903_-226280.561,,,,
951.0,199.0,220.0,SHALE,"black, smooth, waxy, hard, tight, noncalareous, possibly fossiliferous with streaks of sand",Shale,Bedrock,,Shale,2954344.903,-226280.5614,755.642408,734.642408,2954344.903_-226280.561,,,,
952.0,0.0,1.0,TOPSOIL,no description,Soil,Clay,,Soil,2954575.521,-231212.9467,951.672702,950.672702,2954575.521_-231212.947,,,,
952.0,1.0,5.0,CLAY,fill,Clay,Clay,,Clay,2954575.521,-231212.9467,950.672702,946.672702,2954575.521_-231212.947,,,,
952.0,5.0,9.0,CLAY,"brown, sandy, silty",Clay,Clay,,Clay,2954575.521,-231212.9467,946.672702,942.672702,2954575.521_-231212.947,,,,
952.0,9.0,12.0,CLAY,"sandy, silty gray (till)",Clay,Clay,,Clay,2954575.521,-231212.9467,942.672702,939.672702,2954575.521_-231212.947,,,,
952.0,12.0,18.0,SAND,medium,Sand,Aquifer,,Sand,2954575.521,-231212.9467,939.672702,933.672702,2954575.521_-231212.947,,,,
952.0,18.0,24.0,CLAY,"sandy, silty, yellow brown (oxidized till)",Clay,Clay,,Clay,2954575.521,-231212.9467,933.672702,927.672702,2954575.521_-231212.947,,,,
952.0,24.0,26.0,GRAVEL,"medium, yellow, oxidized",Gravel,Aquifer,,Gravel,2954575.521,-231212.9467,927.672702,925.672702,2954575.521_-231212.947,,,,
952.0,26.0,31.0,CLAY,"sandy, silty, yellow brown (oxidized till)",Clay,Clay,,Clay,2954575.521,-231212.9467,925.672702,920.672702,2954575.521_-231212.947,,,,
952.0,31.0,57.0,CLAY,"sandy, silty, gray, rock at 55 feet (till)",Clay,Clay,,Clay,2954575.521,-231212.9467,920.672702,894.672702,2954575.521_-231212.947,,,,
952.0,57.0,68.0,SAND,"fine to coarse, poorly sorted, some gravel, very coarse gravel from 60-61 feet",Sand,Aquifer,,Sand,2954575.521,-231212.9467,894.672702,883.672702,2954575.521_-231212.947,,,,
952.0,68.0,88.0,CLAY,"sandy, silty, light gray (till)",Clay,Clay,,Clay,2954575.521,-231212.9467,883.672702,863.672702,2954575.521_-231212.947,,,,
952.0,88.0,93.0,SAND,"fine to coarse, some gravel",Sand,Aquifer,,Sand,2954575.521,-231212.9467,863.672702,858.672702,2954575.521_-231212.947,,,,
952.0,93.0,147.0,CLAY,"sandy, silty, light gray, soft, sand layers at 109 and 111, gravel at 116-118 feet, medium gray and stiffer after 118 feet, rock at 143 feet (till)",Clay,Clay,,Clay,2954575.521,-231212.9467,858.672702,804.672702,2954575.521_-231212.947,,,,
952.0,147.0,152.0,SAND,"fine to coarse, some gravel",Sand,Aquifer,,Sand,2954575.521,-231212.9467,804.672702,799.672702,2954575.521_-231212.947,,,,
952.0,152.0,173.0,CLAY,"very sandy, medium gray (till)",Clay,Clay,,Clay,2954575.521,-231212.9467,799.672702,778.672702,2954575.521_-231212.947,,,,
952.0,173.0,177.0,SAND,fine and silty,Sand,Aquifer,,Sand,2954575.521,-231212.9467,778.672702,774.672702,2954575.521_-231212.947,,,,
952.0,177.0,188.0,SAND & GRAVEL,medium to coarse,Sand and gravel,Aquifer,,Sand and gravel,2954575.521,-231212.9467,774.672702,763.672702,2954575.521_-231212.947,,,,
952.0,188.0,190.0,CLAY,"no returns, drilled like till",Clay,Clay,,Clay,2954575.521,-231212.9467,763.672702,761.672702,2954575.521_-231212.947,,,,
952.0,190.0,243.0,SAND,"medium to coarse, some gravel, occasional small clay layers",Sand,Aquifer,Wahpeton,Wahpeton,2954575.521,-231212.9467,761.672702,708.672702,2954575.521_-231212.947,,,,
952.0,243.0,244.0,ROCK,granite,Boulders,Bedrock,,Boulders,2954575.521,-231212.9467,708.672702,707.672702,2954575.521_-231212.947,,,,
952.0,244.0,256.0,CLAY,"brownish-gray, silty, some sand",Clay,Clay,,Clay,2954575.521,-231212.9467,707.672702,695.672702,2954575.521_-231212.947,,,,
952.0,256.0,260.0,CLAY,"dark gray, waxy, some silty particles (Cretaceous shale)",Clay,Clay,,Clay,2954575.521,-231212.9467,695.672702,691.672702,2954575.521_-231212.947,,,,
953.0,0.0,1.0,TOPSOIL,no description,Soil,Clay,,Soil,2954571.32,-231140.0979,951.8547957,950.8547957,2954571.32_-231140.098,,,,
953.0,1.0,9.0,FILL,no description,Fill,Clay,,Fill,2954571.32,-231140.0979,950.8547957,942.8547957,2954571.32_-231140.098,,,,
953.0,9.0,12.0,CLAY,"sandy, silty, yellow (oxidized till)",Clay,Clay,,Clay,2954571.32,-231140.0979,942.8547957,939.8547957,2954571.32_-231140.098,,,,
953.0,12.0,20.0,SAND,fine to medium to coarse,Sand,Aquifer,,Sand,2954571.32,-231140.0979,939.8547957,931.8547957,2954571.32_-231140.098,,,,
953.0,20.0,33.0,CLAY,"sandy, silty, yellow-brown (oxidized till)",Clay,Clay,,Clay,2954571.32,-231140.0979,931.8547957,918.8547957,2954571.32_-231140.098,,,,
953.0,33.0,61.0,CLAY,"sandy, silty, gray, rock at 35 feet-36 feet (till)",Clay,Clay,,Clay,2954571.32,-231140.0979,918.8547957,890.8547957,2954571.32_-231140.098,,,,
953.0,61.0,67.0,SAND,fine to medium to coarse,Sand,Aquifer,,Sand,2954571.32,-231140.0979,890.8547957,884.8547957,2954571.32_-231140.098,,,,
953.0,67.0,70.0,CLAY,"sandy, silty, gray (till)",Clay,Clay,,Clay,2954571.32,-231140.0979,884.8547957,881.8547957,2954571.32_-231140.098,,,,
963.0,0.0,1.0,TOPSOIL,no description,Soil,Clay,,Soil,2910836.319,-159160.1667,932.6943472,931.6943472,2910836.319_-159160.167,,,,
963.0,1.0,20.0,CLAY,"sandy, silty, yellow-brown, oxidized, stiff, plastic (till)",Clay,Clay,,Clay,2910836.319,-159160.1667,931.6943472,912.6943472,2910836.319_-159160.167,,,,
963.0,20.0,46.0,CLAY,"light gray, soft, very plastic, no silt or sand  (lacustrine)",Clay,Clay,,Clay,2910836.319,-159160.1667,912.6943472,886.6943472,2910836.319_-159160.167,,,,
963.0,46.0,54.0,CLAY,"sandy, silty, gray, surprisingly few returns, plastic  (till)",Clay,Clay,,Clay,2910836.319,-159160.1667,886.6943472,878.6943472,2910836.319_-159160.167,,,,
963.0,54.0,55.0,GRAVEL,"dirty, coarse",Gravel,Aquifer,,Gravel,2910836.319,-159160.1667,878.6943472,877.6943472,2910836.319_-159160.167,,,,
963.0,55.0,58.0,CLAY,"sandy, silty, few returns  (till?)",Clay,Clay,,Clay,2910836.319,-159160.1667,877.6943472,874.6943472,2910836.319_-159160.167,,,,
963.0,58.0,60.0,GRAVEL,"coarse, dirty",Gravel,Aquifer,,Gravel,2910836.319,-159160.1667,874.6943472,872.6943472,2910836.319_-159160.167,,,,
963.0,60.0,63.0,SILT,"clayey, gray, soft, slightly plastic, gradational",Silt,Clay,,Silt,2910836.319,-159160.1667,872.6943472,869.6943472,2910836.319_-159160.167,,,,
963.0,63.0,66.0,CLAY,"silty, gray, moderately soft, plastic  (fluvial)",Clay,Clay,,Clay,2910836.319,-159160.1667,869.6943472,866.6943472,2910836.319_-159160.167,,,,
963.0,66.0,91.0,CLAY,"with some sand, and some silt, almost looks layered, but has occasional sand sized particles, stiff, slightly plastic  (till)",Clay,Clay,,Clay,2910836.319,-159160.1667,866.6943472,841.6943472,2910836.319_-159160.167,,,,
963.0,91.0,148.0,CLAY,"very sandy, silty with pebbles, drills easier;  more normal till, becomes stiffer at 102 feet, sandier and slightly softer at 125 feet",Clay,Clay,,Clay,2910836.319,-159160.1667,841.6943472,784.6943472,2910836.319_-159160.167,,,,
963.0,148.0,161.0,SAND,"fine to coarse, dirty with some gravel",Sand,Aquifer,,Sand,2910836.319,-159160.1667,784.6943472,771.6943472,2910836.319_-159160.167,,,,
963.0,161.0,200.0,CLAY,"dark gray, some stiff layers some soft, light gray streaks, bentonitic in places, very soft bedrock",Clay,Clay,,Clay,2910836.319,-159160.1667,771.6943472,732.6943472,2910836.319_-159160.167,,,,
1155.0,0.0,1.0,TOPSOIL,black loam,Soil,Clay,,Soil,2917432.401,-186744.2056,938.2673031,937.2673031,2917432.401_-186744.206,,,,
1155.0,1.0,30.0,CLAY,"olive gray to 7 feet, then yellowish brown, soft to well compact, excellent cohesion, sticky, few samples with gray partings, (oxidized lacustrine)",Clay,Clay,,Clay,2917432.401,-186744.2056,937.2673031,908.2673031,2917432.401_-186744.206,,,,
1155.0,30.0,48.0,CLAY,"slightly sandy, slightly pebbly, poorly compact, good cohesion, yellowish brown, to olive gray, a few rocks and pebbles @ 38 feet (till)",Clay,Clay,,Clay,2917432.401,-186744.2056,908.2673031,890.2673031,2917432.401_-186744.206,,,,
1155.0,48.0,60.0,CLAY,"very sandy, very silty, soft, poorly compact, poor cohesion, drilling smooth olive gray (till?)",Clay,Clay,,Clay,2917432.401,-186744.2056,890.2673031,878.2673031,2917432.401_-186744.206,,,,
1155.0,60.0,67.0,SAND,"ranges from a very fine sand to fine gravel, predominantly a medium sand, some clay, mostly quartz (60%), some shale, some lignite, some igneous metamorphic fragments, mostly well rounded to subrounded, taking a little water",Sand,Aquifer,,Sand,2917432.401,-186744.2056,878.2673031,871.2673031,2917432.401_-186744.206,,,,
1155.0,67.0,73.0,SAND,"gravelly, ranging from fine sand to a medium gravel, predominantly a very coarse sand-fine gravel, mostly well rounded, predominantly carbonates and shale (70%), some silicates (quartz), olive gray, taking water, drilling rough",Sand,Aquifer,,Sand,2917432.401,-186744.2056,871.2673031,865.2673031,2917432.401_-186744.206,,,,
1155.0,73.0,116.0,CLAY,"slightly silty, moderately compact, good cohesion, olive gray (fluvial?)",Clay,Clay,,Clay,2917432.401,-186744.2056,865.2673031,822.2673031,2917432.401_-186744.206,,,,
1155.0,116.0,200.0,CLAY,"silty, sandy, pebbly, ""rocky"", moderately compact, poor to moderate cohesion, drilling with chatter, olive gray (till)",Clay,Clay,,Clay,2917432.401,-186744.2056,822.2673031,738.2673031,2917432.401_-186744.206,,,,
1155.0,200.0,202.0,SAND?,"no return of cuttings, kelly dropped fast",Sand,Aquifer,,Sand,2917432.401,-186744.2056,738.2673031,736.2673031,2917432.401_-186744.206,,,,
1155.0,202.0,277.0,CLAY,"same as above, somewhat less pebbly, more sandy, poorly compact, poor cohesion, olive gray (till)",Clay,Clay,,Clay,2917432.401,-186744.2056,736.2673031,661.2673031,2917432.401_-186744.206,,,,
1155.0,277.0,280.0,SAND,"no cuttings return, drilled fast",Sand,Aquifer,,Sand,2917432.401,-186744.2056,661.2673031,658.2673031,2917432.401_-186744.206,,,,
1155.0,280.0,302.0,CLAY,same as above (till),Clay,Clay,,Clay,2917432.401,-186744.2056,658.2673031,636.2673031,2917432.401_-186744.206,,,,
1463.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,,2940047.147,-214117.2016,953.6998782,951.6998782,2940047.147_-214117.202,,,,
1463.0,2.0,12.0,CLAY,"sandy, brown",Clay,Clay,,,2940047.147,-214117.2016,951.6998782,941.6998782,2940047.147_-214117.202,,,,
1463.0,12.0,16.0,CLAY,"sandy, gray",Clay,Clay,,,2940047.147,-214117.2016,941.6998782,937.6998782,2940047.147_-214117.202,,,,
1463.0,16.0,76.0,SAND & GRAVEL,colored,Sand and gravel,Aquifer,,,2940047.147,-214117.2016,937.6998782,877.6998782,2940047.147_-214117.202,,,,
1463.0,76.0,84.0,GRAVEL,colored,Gravel,Aquifer,,,2940047.147,-214117.2016,877.6998782,869.6998782,2940047.147_-214117.202,,,,
1463.0,84.0,114.0,SAND,colored,Sand,Aquifer,,,2940047.147,-214117.2016,869.6998782,839.6998782,2940047.147_-214117.202,,,,
1463.0,114.0,117.0,SAND,"and lenses of clay, gray",Sand,Aquifer,,,2940047.147,-214117.2016,839.6998782,836.6998782,2940047.147_-214117.202,,,,
1463.0,117.0,264.0,SAND,gray,Sand,Aquifer,,,2940047.147,-214117.2016,836.6998782,689.6998782,2940047.147_-214117.202,,,,
1463.0,264.0,266.0,ROCK,white,Boulders,Bedrock,,Boulders,2940047.147,-214117.2016,689.6998782,687.6998782,2940047.147_-214117.202,,,,
1463.0,266.0,272.0,SAND,gray,Sand,Aquifer,,Sand,2940047.147,-214117.2016,687.6998782,681.6998782,2940047.147_-214117.202,,,,
1463.0,272.0,275.0,ROCK,white,Boulders,Bedrock,,Boulders,2940047.147,-214117.2016,681.6998782,678.6998782,2940047.147_-214117.202,,,,
1463.0,275.0,287.0,CLAY,"hard with shale, gray and black",Clay,Clay,,Clay,2940047.147,-214117.2016,678.6998782,666.6998782,2940047.147_-214117.202,,,,
1474.0,0.0,1.0,TOPSOIL,black,Soil,Clay,,,2940047.147,-214117.2016,953.6998782,952.6998782,2940047.147_-214117.202,,,,
1474.0,1.0,9.0,CLAY,"sandy, a few small pebbles, yellow, soft (oxidized till)",Clay,Clay,,,2940047.147,-214117.2016,952.6998782,944.6998782,2940047.147_-214117.202,,,,
1474.0,9.0,13.0,CLAY,"sandy, a few small pebbles, gray, moderately firm",Clay,Clay,,,2940047.147,-214117.2016,944.6998782,940.6998782,2940047.147_-214117.202,,,,
1474.0,13.0,25.0,SAND,"medium, poorly sorted, but fairly clean",Sand,Aquifer,,,2940047.147,-214117.2016,940.6998782,928.6998782,2940047.147_-214117.202,,,,
1474.0,25.0,45.0,SAND,"coarse, with gravel, subangular to subrounded",Sand,Aquifer,,,2940047.147,-214117.2016,928.6998782,908.6998782,2940047.147_-214117.202,,,,
1474.0,45.0,53.0,GRAVEL,"coarse with some sand, subangular to subrounded, about 1/2-inch diameter",Gravel,Aquifer,,,2940047.147,-214117.2016,908.6998782,900.6998782,2940047.147_-214117.202,,,,
1474.0,53.0,54.0,ROCKS,no description,Boulders,Bedrock,,,2940047.147,-214117.2016,900.6998782,899.6998782,2940047.147_-214117.202,,,,
1474.0,54.0,78.0,SAND & GRAVEL,"very coarse (about 3/4-inch diameter), predominantly subrounded",Sand and gravel,Aquifer,,,2940047.147,-214117.2016,899.6998782,875.6998782,2940047.147_-214117.202,,,,
1474.0,78.0,102.0,CLAY,"slightly silty, soft, gray (not much sample return was observed due to the heavy drilling mud)",Clay,Clay,,,2940047.147,-214117.2016,875.6998782,851.6998782,2940047.147_-214117.202,,,,
