date,gross_precipitation,net_infiltration,runoff,runoff_outside,actual_et,reference_ET0,interception,rejected_net_infiltration,soil_storage,snowfall
12/9/2008,0.038731227,0,0,0,0.002853467,0.003010783,0,0,3.111062182,0.038731227
12/10/2008,0.025705102,0,0,0,0.002122739,0.002240876,0,0,3.109584977,0.025705102
12/11/2008,0.001988593,0,0,0,0.01365419,0.01442279,0,0,3.100202061,0.001988593
12/12/2008,0,0,0,0,0.001590061,0.001692374,0,0,3.099002104,0
12/13/2008,0,0,0,0,0.008921935,0.00944596,0,0,3.092867343,0
12/14/2008,0.215738018,0,0,0,4.27E-05,4.56E-05,0,0,3.092832216,0.215738018
12/15/2008,0.099033644,0,0,0,0,0,0,0,3.092832216,0.099033644
12/16/2008,0,0,0,0,0,0,0,0,3.092832216,0
12/17/2008,0,0,0,0,0,0,0,0,3.092832216,0
12/18/2008,0,0,0,0,0,0,0,0,3.092832216,0
12/19/2008,0,0,0,0,0,0,0,0,3.092832216,0
12/20/2008,0.156681463,0,0,0,0,0,0,0,3.092832216,0.156681463
12/21/2008,0.000142193,0,0,0,0,0,0,0,3.092832216,0.000142193
12/22/2008,1.97E-05,0,0,0,0,0,0,0,3.092832216,1.97E-05
12/23/2008,0.142739566,0,0,0,0,0,0,0,3.092832216,0.142739566
12/24/2008,0.030659223,0,0,0,0,0,0,0,3.092832216,0.030659223
12/25/2008,0,0,0,0,0,0,0,0,3.092832216,0
12/26/2008,0,0,0,0,0.003797975,0.004028649,0,0,3.090193486,0
12/27/2008,0.332900117,0,0,0,0.007006966,0.00743181,0,0,3.085402453,0.332900117
12/28/2008,0,0,0,0,0.000138904,0.000148616,0,0,3.085288005,0
12/29/2008,0.110486256,0,0,0,0.007635001,0.008121606,0,0,3.079941751,0.110486256
12/30/2008,0.112608931,0,0,0,0.001303749,0.001391387,0,0,3.078999442,0.112608931
12/31/2008,0.000225549,0,0,0,0,0,0,0,3.078999442,0.000225549
1/1/2009,0,0,0,0,0.001151515,0.001235155,0,0,3.07811162,0
1/2/2009,0,0,0,0,0.002125333,0.002273068,0,0,3.076539288,0
1/3/2009,0.383685915,0,0,0,0,0,0,0,3.076539288,0.383685915
1/4/2009,0.027501771,0,0,0,0,0,0,0,3.076539288,0.027501771
1/5/2009,0,0,0,0,0,0,0,0,3.076539288,0
1/6/2009,0,0,0,0,0,0,0,0,3.076539288,0
1/7/2009,0,0,0,0,0,0,0,0,3.076539288,0
1/8/2009,0,0,0,0,0,0,0,0,3.076539288,0
1/9/2009,0.022946071,0,0,0,0,0,0,0,3.076539288,0.022946071
1/10/2009,0.013447368,0,0,0,5.78E-05,6.21E-05,0,0,3.076492826,0.013447368
1/11/2009,0,0,0,0,0.003044302,0.003247067,0,0,3.074340149,0
1/12/2009,0.085592609,0,0,0,0.005508943,0.005869469,0,0,3.070540752,0.085592609
1/13/2009,0,0,0,0,0,0,0,0,3.070540752,0
1/14/2009,0.047416167,0,0,0,0,0,0,0,3.070540752,0.047416167
1/15/2009,0,0,0,0,0,0,0,0,3.070540752,0
1/16/2009,0,0,0,0,0,0,0,0,3.070540752,0
1/17/2009,0,0,0,0,0.007574015,0.008076411,0,0,3.065342251,0
1/18/2009,0,0,0,0,0.010461449,0.011161218,0,0,3.05827058,0
1/19/2009,0,0,0,0,0.010591193,0.01132302,0,0,3.051088916,0
1/20/2009,0,0,0,0,0.01258214,0.013477067,0,0,3.04256815,0
1/21/2009,0,0,0,0,0.00977772,0.010496533,0,0,3.035930836,0
1/22/2009,0,0,0,0,0.010335541,0.011119439,0,0,3.028882421,0
1/23/2009,0,0,0,0,0.004956243,0.005333061,0,0,3.025551732,0
1/24/2009,0,0,0,0,0,0,0,0,3.025551732,0
1/25/2009,0,0,0,0,0,0,0,0,3.025551732,0
1/26/2009,0,0,0,0,0,0,0,0,3.025551732,0
1/27/2009,0,0,0,0,0,0,0,0,3.025551732,0
1/28/2009,0,0,0,0,0,0,0,0,3.025551732,0
1/29/2009,0.016753695,0,0,0,0.011212977,0.012095711,0,0,3.017914396,0.016753695
1/30/2009,0,0,0,0,0.002894576,0.003137886,0,0,3.015855864,0
1/31/2009,0,0,0,0,0.018138036,0.019622925,0,0,3.003546176,0
2/1/2009,0,0,0,0,0.024708003,0.026814855,0,0,2.986902003,0
2/2/2009,0,0,0,0,0.004789288,0.005218106,0,0,2.983628176,0
2/3/2009,0,0,0,0,0,0,0,0,2.983628176,0
2/4/2009,0,0,0,0,0,0,0,0,2.983628176,0
2/5/2009,0,0,0,0,0.008966448,0.009781305,0,0,2.977508309,0
2/6/2009,0,0,0,0,0.018247714,0.019937107,0,0,2.965170302,0
2/7/2009,0,0,0,0,0.018123541,0.019851625,0,0,2.953016743,0
2/8/2009,0.00023758,0,0,0,0.010349545,0.011380427,0,0,2.945991239,0.00023758
2/9/2009,0.383306292,0,0,0,0.021003725,0.023103125,0,0,2.932063766,0.383306292
2/10/2009,0.464521074,0.002496455,0.213960375,0.000551709,0.010374141,0.010374539,0,0.00014117,3.257582488,0
2/11/2009,0.020046493,2.75E-05,4.68E-05,6.69E-06,0.016902435,0.017205504,0,4.88E-06,3.245883869,0.020046493
2/12/2009,0.031964417,0,4.23E-06,0,0.017039017,0.017392802,0,0,3.234093383,0.031964417
2/13/2009,0,0,0,0,0.008667256,0.008868157,0,0,3.228066034,0
2/14/2009,0,0,0,0,0.000998607,0.001029053,0,0,3.227255959,0
2/15/2009,6.36E-06,0,0,0,0,0,0,0,3.227255959,6.36E-06
2/16/2009,0.038890041,0,0,0,0.006149031,0.006308028,0,0,3.222854483,0.038890041
2/17/2009,0,0,0,0,0.005078973,0.005216076,0,0,3.219215898,0
2/18/2009,0.015651431,0,0,0,0.006552642,0.00673219,0,0,3.214580069,0.015651431
2/19/2009,0,0,0,0,0,0,0,0,3.214580069,0
2/20/2009,0.003144417,0,0,0,0.000725873,0.000751234,0,0,3.21399338,0.003144417
2/21/2009,0.075002208,0,0,0,0.003990674,0.004107764,0,0,3.211130331,0.075002208
2/22/2009,0,0,0,0,0.000159207,0.000164402,0,0,3.211009608,0
2/23/2009,0,0,0,0,0.002988203,0.003076819,0,0,3.208877601,0
2/24/2009,0,0,0,0,0.008850202,0.009109995,0,0,3.202770281,0
2/25/2009,0,0,0,0,0.015794159,0.01629393,0,0,3.191825287,0
2/26/2009,0.045597555,0,0,0,0.00129908,0.001351227,0,0,3.190794514,0.045597555
2/27/2009,0.028735844,0,0,0,0,0,0,0,3.190794514,0.028735844
2/28/2009,0,0,0,0,0,0,0,0,3.190794514,0
3/1/2009,0,0,0,0,0,0,0,0,3.190794514,0
3/2/2009,0,0,0,0,0,0,0,0,3.190794514,0
3/3/2009,0,0,0,0,0.011363639,0.011747426,0,0,3.183014215,0
3/4/2009,0,0,0,0,0.021188285,0.02196911,0,0,3.168451759,0
3/5/2009,0.06110697,0,0,0,0.028642728,0.029824049,0,0,3.148799843,0.06110697
3/6/2009,0.001147752,0,0,0,0.034707247,0.036324795,0,0,3.125116041,0.001147752
3/7/2009,0,0,0,0,0.007171084,0.007533458,0,0,3.120208906,0
3/8/2009,0,0,0,0,0.004324762,0.004555855,0,0,3.117176579,0
3/9/2009,0,0,0,0,0.023664926,0.024938279,0,0,3.101079681,0
3/10/2009,0.06707837,0,0,0,0.001701658,0.001809936,0,0,3.099794157,0.06707837
3/11/2009,0.164188699,0,0,0,0,0,0,0,3.099794157,0.164188699
3/12/2009,0,0,0,0,0,0,0,0,3.099794157,0
3/13/2009,0,0,0,0,3.53E-06,3.70E-06,0,0,3.099792536,0
3/14/2009,0,0,0,0,0.029177968,0.03088325,0,0,3.080102825,0
3/15/2009,0,0,0,0,0.039393995,0.041948956,0,0,3.053486917,0
3/16/2009,0,0,0,0,0.03880132,0.041600434,0,0,3.02727185,0
3/17/2009,0.001461282,0.001443296,0.100736075,0.000366044,0.050728734,0.050730668,0,0.000154903,3.242533819,0.001461282
3/18/2009,0,2.96E-05,1.20E-05,2.50E-06,0.042861678,0.043877775,0,1.11E-05,3.212871245,0
3/19/2009,0,0,9.44E-06,0,0.023653964,0.024358947,0,0,3.196398636,0
3/20/2009,0,0,0,0,0.032967361,0.034101865,0,0,3.173652087,0
3/21/2009,0,0.022914294,0.069798877,0.00025054,0.044493125,0.044494806,0,0.000192778,3.301887761,0
3/22/2009,0.02085179,0.052863978,0.031792371,0.000121852,0.030825432,0.0308266,0,9.50E-06,3.314237312,0.02085179
3/23/2009,0.036299475,0.18397071,0.112969329,0.000455774,0.042026674,0.042028287,0,0.020730011,3.335167042,0
3/24/2009,0.513721478,0.343365645,0.293413728,0.000881399,0.030993319,0.030994502,0,0.074873253,3.344881809,0
3/25/2009,0.394752635,0.016439971,0.027745656,0.000157939,0.040299204,0.040433147,0,0.003217639,3.319575974,0.394752635
3/26/2009,0.043847076,0.001228075,0.001009502,4.75E-05,0.014646884,0.014759563,0,7.22E-05,3.309412528,0.043847076
3/27/2009,0.006330014,3.41E-05,1.73E-05,2.01E-06,0.016655308,0.016826425,0,0,3.297757237,0.006330014
3/28/2009,0,0,0,0,0.01670548,0.016926862,0,0,3.285961265,0
3/29/2009,0,0,0,0,0.032255709,0.032808428,0,0,3.263631105,0
3/30/2009,1.10E-05,0,0,0,0.034594796,0.035389064,0,0,3.239567992,1.10E-05
3/31/2009,0.031415497,0,0,0,0.030877565,0.031749605,0,0,3.218424148,0.031415497
4/1/2009,0.144084491,0,0,0,0.02184415,0.022562023,0,0,3.203446624,0.144084491
4/2/2009,0.100945681,0,0,0,0.036615053,0.038008274,0,0,3.178240296,0.100945681
4/3/2009,2.24E-08,0,0,0,0.045285854,0.047325453,0,0,3.147294411,2.24E-08
4/4/2009,2.75E-05,0,0,0,0.047031934,0.049526363,0,0,3.115337022,2.75E-05
4/5/2009,0,0,0,0,0.039256123,0.041637771,0,0,3.088748914,0
4/6/2009,0,0,0,0,0.030177313,0.032214026,0,0,3.068155325,0
4/7/2009,0,0,0,0,0.045478858,0.048839694,0,0,3.037443409,0
4/8/2009,0,0,0,0,0.048602322,0.052609077,0,0,3.004737814,0
4/9/2009,0,6.32E-05,0.068032727,0.000233303,0.059486339,0.059523803,0,4.23E-06,3.157733569,0
4/10/2009,0,0.000812933,0.014666236,4.30E-05,0.059161297,0.060690303,0,0.000125133,3.213851066,0
4/11/2009,0,0.065428169,0.084880871,0.000307551,0.0646453,0.064650043,0,0.000592395,3.316899538,0
4/12/2009,1.33E-05,0.23391113,0.174237572,0.000542919,0.078138488,0.078141523,0,0.024101306,3.346673661,0
4/13/2009,0.342534099,0.302896095,0.446999568,0.001031827,0.060751062,0.060753482,0,0.062324619,3.347306368,0
4/14/2009,0,0.25455946,0.401372875,0.000914859,0.089573038,0.089576452,0,0.034180289,3.347408237,0
4/15/2009,0,0.256279038,0.521411942,0.001177744,0.124390492,0.124395156,0,0.03767993,3.347444021,0
4/16/2009,0.112041158,0.048613237,0.086521435,0.00021846,0.116517055,0.116756399,0,0.003855131,3.345095893,0
4/17/2009,0.003732402,0.000334708,0.000819492,3.56E-06,0.102009082,0.102924181,0,3.32E-06,3.27675212,0
4/18/2009,0.000124964,0,0,0,0.079837378,0.081725574,0,0,3.221780751,0
4/19/2009,0.002034743,0,0,0,0.039087522,0.040424915,0,0,3.195440539,0.002034743
4/20/2009,0.001704742,0,8.30E-05,8.35E-07,0.080161236,0.083723216,0,0,3.140493224,0
4/21/2009,1.44E-06,0,0,0,0.09363582,0.099183348,0,0,3.076927691,0
4/22/2009,0,0,0,0,0.116138816,0.125178247,0,0,2.998983196,0
4/23/2009,0,0,0,0,0.099986847,0.109848626,0,0,2.931804781,0
4/24/2009,0.016966364,0,0,0,0.126669257,0.141592968,0,0,2.859116004,0
4/25/2009,0.008838831,0,0.000218709,9.60E-06,0.05885643,0.065969706,0,0,2.827922787,0.008838831
4/26/2009,3.82E-07,0,0,0,0.091393244,0.104755534,0,0,2.768348908,0
4/27/2009,0.406364736,7.15E-05,0.112213667,0.000385712,0.068252489,0.068255073,0,1.27E-05,3.004923408,0
4/28/2009,0,0,0,0,0.090162906,0.098639491,0,0,2.944607988,0
4/29/2009,0,0,0,0,0.087858464,0.097625959,0,0,2.88603657,0
4/30/2009,0.645264532,0.00862487,0.201115444,0.000693557,0.069097513,0.069100215,0,0.000922647,3.270796416,0
5/1/2009,0.016955684,0.000157751,0.000359235,1.87E-05,0.094744034,0.085079104,0.011559041,3.50E-05,3.214217532,0
5/2/2009,0,0,1.51E-05,0,0.108218813,0.112494485,0,0,3.13981743,0
5/3/2009,0,0,0,0,0.115767491,0.1226486,0,0,3.060859437,0
5/4/2009,0,0,0,0,0.128310983,0.138770793,0,0,2.974346441,0
5/5/2009,0.044239701,0,1.82E-05,0,0.161484723,0.153081878,0.022674132,0,2.894906683,0
5/6/2009,0,0,0,0,0.12016383,0.135460003,0,0,2.815791103,0
5/7/2009,0,0,0,0,0.144786266,0.166957277,0,0,2.721714767,0
5/8/2009,0,0,0,0,0.108553073,0.128122052,0,0,2.65136767,0
5/9/2009,0,0,0,0,0.056341318,0.067488172,0,0,2.615102562,0
5/10/2009,0.00325076,0,0,0,0.061227823,0.070818429,0.002679307,0,2.577836214,0.001765877
5/11/2009,0,0,0,0,0.10511149,0.128841719,0,0,2.511722376,0
5/12/2009,0.094372101,0,9.82E-06,0,0.160662383,0.157973666,0.032804936,0,2.473635694,0
5/13/2009,0.130367785,0,0.000500201,4.48E-06,0.148331327,0.141606143,0.033635805,0,2.462499144,0
5/14/2009,0.106455484,0,1.17E-05,0,0.140001704,0.133008802,0.033571058,0,2.440078431,0
5/15/2009,0,0,0,0,0.089075161,0.113352473,0,0,2.384884331,0
5/16/2009,0.024754381,0,0,0,0.105592802,0.111449866,0.019388237,0,2.333525965,0
5/17/2009,0,0,0,0,0.092531268,0.121214724,0,0,2.277894234,0
5/18/2009,0,0,0,0,0.12348447,0.164922438,0,0,2.204539989,0
5/19/2009,0,0,0,0,0.125989888,0.172552552,0,0,2.129969898,0
5/20/2009,0.005075652,0,0,0,0.125622934,0.170218042,0.003997672,0,2.059886865,0
5/21/2009,2.09E-06,0,0,0,0.127491214,0.182017208,0,0,1.987730299,0
5/22/2009,0.043129361,0,0,0,0.122476814,0.140172591,0.026075493,0,1.943524251,0
5/23/2009,0.002311703,0,0,0,0.133100202,0.194247792,0.001992197,0,1.871428572,0
5/24/2009,0.022469767,0,0.0010247,1.66E-05,0.106918718,0.14938118,0.005354176,0,1.829634076,0
5/25/2009,0.792777328,3.68E-06,0.215181368,0.00074749,0.200493203,0.166865278,0.033635805,0,2.227395173,0
5/26/2009,0.306895782,6.69E-05,0.081918357,0.000374582,0.131281668,0.097705678,0.033635805,5.53E-06,2.328752439,0
5/27/2009,0.004061418,0,0,0,0.112024482,0.141709319,0.003036419,0,2.263223512,0
5/28/2009,0,0,0,0,0.131993102,0.175615941,0,0,2.184390113,0
5/29/2009,0.00026716,0,0,0,0.114723409,0.156520508,0.000215954,0,2.115956311,0
5/30/2009,0.01129793,0,1.93E-06,0,0.159442899,0.211462536,0.007458225,0,2.030921937,0
5/31/2009,0.000402765,0,0,0,0.11220288,0.159707741,0.00033579,0,1.967295562,0
6/1/2009,0,0,0,0,0.14571759,0.213194194,0,0,1.885690616,0
6/2/2009,0,0,0,0,0.131695916,0.197189902,0,0,1.813909095,0
6/3/2009,0,0,0,0,0.096668891,0.147872754,0,0,1.7620431,0
6/4/2009,0,0,0,0,0.113945954,0.177576701,0,0,1.701997546,0
6/5/2009,0.006796269,0,0,0,0.147589613,0.227856058,0.004596256,0,1.628539249,0
6/6/2009,0,0,0,0,0.070465985,0.114587492,0,0,1.592826658,0
6/7/2009,0.018458077,0,0,0,0.06128698,0.075833737,0.014864588,0,1.570992335,0
6/8/2009,0.459454,5.23E-06,0.11639179,0.000391787,0.133556873,0.099926505,0.033635805,0,1.791743477,0
6/9/2009,0.096450252,7.14E-06,0.007125418,3.49E-05,0.103324035,0.098912949,0.032745951,0,1.784858424,0
6/10/2009,0,0,0,0,0.071594955,0.109782693,0,0,1.746401604,0
6/11/2009,0.003860742,0,0,0,0.098556093,0.14993251,0.002386753,0,1.695386624,0
6/12/2009,0.028475912,0,7.49E-06,0,0.119432851,0.162050688,0.01707454,0,1.644123458,0
6/13/2009,0.045760535,0,0,0,0.148894152,0.19938149,0.024902496,0,1.590524984,0
6/14/2009,0,0,0,0,0.128317584,0.211295924,0,0,1.526348336,0
6/15/2009,0,0,0,0,0.133385551,0.224844976,0,0,1.461265059,0
6/16/2009,0.037637112,0,0,0,0.112100945,0.144817662,0.027899664,0,1.423162754,0
6/17/2009,1.76E-09,0,0,0,0.08243825,0.144035442,1.41E-09,0,1.384155132,0
6/18/2009,0.088104639,0,0.003829786,0,0.133852367,0.176501092,0.021766903,0,1.377618452,0
6/19/2009,0.011688092,0,1.39E-09,0,0.11386495,0.195022203,0.003311952,0,1.330880493,0
6/20/2009,0,0,0,0,0.114451626,0.207151614,0,0,1.27932957,0
6/21/2009,0,0,0,0,0.123643365,0.228298262,0,0,1.22515887,0
6/22/2009,0,0,0,0,0.091219898,0.170658945,0,0,1.186632286,0
6/23/2009,0.000283701,0,0,0,0.120439129,0.230291944,0.00019747,0,1.136408889,0
6/24/2009,0.073693887,0,9.35E-05,4.59E-07,0.134703259,0.202359601,0.026759212,0,1.124999859,0
6/25/2009,0,0,0,0,0.109066414,0.212644008,0,0,1.081517056,0
6/26/2009,6.13E-05,0,0,0,0.109469789,0.2190344,5.25E-05,0,1.038119449,0
6/27/2009,1.078742559,0.000428781,0.414426543,0.001816202,0.283747567,0.251747509,0.033635805,9.39E-05,1.458434959,0
6/28/2009,0.211234158,0.000130239,0.036882561,0.000227756,0.151695869,0.164559078,0.033635805,2.66E-05,1.489549618,0
6/29/2009,0,0,3.48E-06,0,0.106583138,0.178030681,0,0,1.436702948,0
6/30/2009,0,0,0,0,0.094983272,0.161906889,0,0,1.390458139,0
7/1/2009,0,0,0,0,0.103804493,0.179920103,0,0,1.341042866,0
7/2/2009,0,0,0,0,0.111641455,0.197692808,0,0,1.28897553,0
7/3/2009,2.24E-08,0,0,0,0.10820626,0.196221707,1.16E-08,0,1.239582539,0
7/4/2009,0,0,0,0,0.097657703,0.179730536,0,0,1.196232976,0
7/5/2009,0.052133729,0,0.004766805,2.55E-05,0.119602933,0.191581035,0.012384474,0,1.166323028,0
7/6/2009,0,0,0,0,0.102849111,0.195688919,0,0,1.122208815,0
7/7/2009,1.12E-05,0,0,0,0.100578347,0.194043796,9.26E-06,0,1.080387683,0
7/8/2009,0.001214401,0,0,0,0.075051889,0.143059688,0.000969354,0,1.050874635,0
7/9/2009,0.386443584,0,0.043297582,0.000123173,0.220380293,0.190588752,0.033635805,0,1.178826845,0
7/10/2009,0,0,0,0,0.104634377,0.196706298,0,0,1.133727002,0
7/11/2009,0.001076133,0,0,0,0.095149442,0.181413894,0.000752435,0,1.093779715,0
7/12/2009,0,0,0,0,0.083976093,0.163385515,0,0,1.059212852,0
7/13/2009,0,0,0,0,0.09101949,0.179999253,0,0,1.022548262,0
7/14/2009,0.009455277,0,0,0,0.076244873,0.139669006,0.005579145,0,0.996117957,0
7/15/2009,0.432092155,5.15E-06,0.08387297,0.000259224,0.19699818,0.169363287,0.033635805,0,1.155282663,0
7/16/2009,0,0,0,0,0.074858852,0.141881669,0,0,1.122947885,0
7/17/2009,0,0,0,0,0.080877175,0.15494853,0,0,1.088890565,0
7/18/2009,0,0,0,0,0.090512136,0.175945596,0,0,1.051644872,0
7/19/2009,0,0,0,0,0.09542843,0.188597274,0,0,1.013325851,0
7/20/2009,0.044324029,0,0.002542308,2.45E-05,0.112413673,0.193338756,0.012109893,0,0.98462586,0
7/21/2009,0.013180786,0,0,0,0.096565212,0.173700023,0.011246478,0,0.952247763,0
7/22/2009,0,0,0,0,0.089900045,0.185423315,0,0,0.918507352,0
7/23/2009,0,0,0,0,0.097532547,0.2042669,0,0,0.882909089,0
7/24/2009,0.085668529,0,0.01174476,0,0.144656923,0.255379553,0.012749906,0,0.863505617,0
7/25/2009,0,0,0,0,0.084041361,0.180845776,0,0,0.833880331,0
7/26/2009,0,0,0,0,0.082084655,0.178156202,0,0,0.805877598,0
7/27/2009,0,0,0,0,0.097471465,0.215721608,0,0,0.773297906,0
7/28/2009,0,0,0,0,0.080782998,0.181089779,0,0,0.747106595,0
7/29/2009,3.40E-05,0,0,0,0.076039001,0.17175712,2.51E-05,0,0.723222882,0
7/30/2009,0.020054667,0,2.22E-05,1.81E-06,0.076436204,0.148361011,0.011114917,0,0.70887468,0
7/31/2009,0.040113466,0,1.66E-05,0,0.085684431,0.149468767,0.020011651,0,0.702413607,0
8/1/2009,0.090957882,0,0.00105211,1.14E-08,0.097890487,0.13189017,0.03363115,0,0.713940765,0
8/2/2009,1.03E-05,0,0,0,0.064917042,0.148167076,8.77E-06,0,0.694179702,0
8/3/2009,0.028216546,0,0,0,0.084993948,0.152391781,0.019477976,0,0.676618577,0
8/4/2009,0,0,0,0,0.076935236,0.180459301,0,0,0.653904346,0
8/5/2009,0,0,0,0,0.065685708,0.154412088,0,0,0.635232498,0
8/6/2009,0,0,0,0,0.070322484,0.167405736,0,0,0.615653177,0
8/7/2009,0.071526634,0,0.002406148,0,0.101553317,0.157883532,0.024588198,0,0.623215716,0
8/8/2009,1.185298253,0.000159913,0.3709507,0.000990366,0.133338202,0.099707877,0.033635805,1.07E-05,1.340185267,0
8/9/2009,0.022127531,0,6.94E-08,0,0.080159059,0.111087995,0.015251906,0,1.309564807,0
8/10/2009,0,0,0,0,0.093118116,0.161371197,0,0,1.265548983,0
8/11/2009,0,0,0,0,0.104354102,0.184560096,0,0,1.217194612,0
8/12/2009,0,0,0,0,0.116090856,0.209893965,0,0,1.164722874,0
8/13/2009,0,0,0,0,0.127380856,0.235919679,0,0,1.10877446,0
8/14/2009,0.005516801,0,0.000185939,6.38E-06,0.108577704,0.203166069,0.001328829,0,1.065272176,0
8/15/2009,0.456914081,1.54E-05,0.096692796,0.000357203,0.168420702,0.134791907,0.033635805,0,1.266223497,0
8/16/2009,0.394968154,8.73E-05,0.084678736,0.000337735,0.182391146,0.14876258,0.033635805,4.23E-05,1.402165496,0
8/17/2009,0.059726209,0,8.87E-07,2.29E-06,0.113570152,0.136120743,0.031743994,0,1.375224458,0
8/18/2009,0.076410851,0,0.000287715,1.90E-06,0.096649484,0.105321157,0.032775469,0,1.369333595,0
8/19/2009,0.557696323,0.00037107,0.123824926,0.000244014,0.209260048,0.175730045,0.033635805,5.52E-05,1.605611476,0
8/20/2009,0.034829681,1.65E-07,0.000746039,7.19E-06,0.102012263,0.134016001,0.015037747,0,1.567534375,0
8/21/2009,0.31493268,0.000491088,0.054361916,0.000187899,0.158879389,0.126224252,0.033635805,1.39E-05,1.673868079,0
8/22/2009,0.000178953,0,0,0,0.06401258,0.096992462,0.000126763,0,1.638739193,0
8/23/2009,0,0,0,0,0.089608732,0.137660151,0,0,1.590653503,0
8/24/2009,0,0,0,0,0.106360077,0.166312284,0,0,1.534908959,0
8/25/2009,0,0,0,0,0.106332037,0.170112075,0,0,1.480033865,0
8/26/2009,0,0,0,0,0.095979963,0.156578691,0,0,1.431543162,0
8/27/2009,0,0,0,0,0.098554152,0.163968792,0,0,1.38266276,0
8/28/2009,0.010827058,0,0.000148263,8.18E-06,0.086159139,0.137501922,0.004488676,0,1.34716549,0
8/29/2009,0.020029041,0,0,0,0.086615685,0.122998938,0.014923687,0,1.313457062,0
8/30/2009,0,0,0,0,0.074428828,0.129693717,0,0,1.27820992,0
8/31/2009,0,0,0,0,0.079239074,0.139909882,0,0,1.241481798,0
9/1/2009,0,0,0,0,0.086522324,0.155156515,0,0,1.202176211,0
9/2/2009,0,0,0,0,0.084436598,0.154177108,0,0,1.16442587,0
9/3/2009,0,0,0,0,0.07342921,0.135541933,0,0,1.132531229,0
9/4/2009,0,0,0,0,0.073422477,0.137676179,0,0,1.101059451,0
9/5/2009,0,0,0,0,0.071317071,0.135621052,0,0,1.070993131,0
9/6/2009,0,0,0,0,0.082832254,0.15984493,0,0,1.036717488,0
9/7/2009,0.008081683,0,0,0,0.082963193,0.153805547,0.004153633,0,1.00717352,0
9/8/2009,0.538004882,0,0.120894901,0.000497234,0.173175925,0.139547063,0.033635805,0,1.26269504,0
9/9/2009,0.543988231,0.000266369,0.128843726,0.000490555,0.148549238,0.1149194,0.033635805,9.70E-05,1.541198149,0
9/10/2009,0,0,1.50E-05,3.10E-05,0.087613948,0.139812564,0,0,1.496167206,0
9/11/2009,1.290872491,0.004988933,0.46157766,0.001325375,0.189740122,0.156111828,0.033635805,0.001065146,2.175022823,0
9/12/2009,0.155106133,0.000518683,0.020647309,0.000154534,0.121025707,0.098128572,0.033635805,2.42E-05,2.191708065,0
9/13/2009,0,0,1.26E-05,0,0.082589859,0.106329276,0,0,2.140864241,0
9/14/2009,0,0,0,0,0.10057467,0.131600042,0,0,2.080197142,0
9/15/2009,0,0,0,0,0.095888151,0.127897914,0,0,2.023107516,0
9/16/2009,0,0,0,0,0.09506544,0.129206457,0,0,1.967223252,0
9/17/2009,0,0,0,0,0.102137249,0.141570636,0,0,1.907957804,0
9/18/2009,0,0,0,0,0.097857464,0.138493126,0,0,1.851789002,0
9/19/2009,8.08E-06,0,0,0,0.097913969,0.141119621,6.43E-06,0,1.796622263,0
9/20/2009,0,0,0,0,0.095263016,0.139845648,0,0,1.743851113,0
9/21/2009,0.127158827,0,0.014997671,8.12E-05,0.123040153,0.120265725,0.030959477,0,1.747062482,0
9/22/2009,0.644315024,0.000963837,0.158928424,0.000408558,0.084438825,0.050806581,0.033635805,0.000149284,2.161742666,0
9/23/2009,0,7.53E-06,4.45E-05,3.50E-06,0.076204848,0.09941504,0,0,2.116013469,0
9/24/2009,0,0,0,0,0.094806275,0.125788788,0,0,2.059499041,0
9/25/2009,0,0,0,0,0.093169621,0.125848607,0,0,2.004786213,0
9/26/2009,0,0,0,0,0.084013095,0.115462743,0,0,1.955982901,0
9/27/2009,0.000190967,0,0,0,0.081852063,0.114292767,0.00013408,0,1.90865553,0
9/28/2009,0.055589687,0,0.003236456,1.94E-05,0.073108751,0.062486876,0.027259974,0,1.894987551,0
9/29/2009,0,0,0,0,0.04799461,0.068273255,0,0,1.867620416,0
9/30/2009,0,0,0,0,0.051578068,0.074102265,0,0,1.838399481,0
10/1/2009,0.172179669,0,0.028567886,9.61E-05,0.074667118,0.074669933,0,0,1.909988367,0
10/2/2009,1.255925481,0.033762046,0.467726328,0.001513906,0.041487711,0.04148925,0,0.004442701,2.664433675,0
10/3/2009,0.029900458,0.000349914,0.002492024,0.000101717,0.037533891,0.041968909,0,0.000139285,2.662127133,0
10/4/2009,0.021056555,8.90E-06,0.000102488,0,0.030696599,0.034795427,0,0,2.656573628,0
10/5/2009,0.008090657,0,0,0,0.034992714,0.03982636,0,0,2.638660335,0
10/6/2009,0.047442491,2.25E-05,0.005361026,1.62E-05,0.025360878,0.025369908,0,0,2.655849646,0
10/7/2009,0.012889311,0,3.67E-08,0,0.031445018,0.035740347,0,0,2.645493665,0
10/8/2009,0.049746261,6.94E-05,0.001424446,2.88E-06,0.04385051,0.046311911,0,0,2.65227635,0
10/9/2009,0,0,0,0,0.035108444,0.040081009,0,0,2.629295962,0
10/10/2009,0,0,0,0,0.026252631,0.030148212,0,0,2.612129966,0
10/11/2009,0,0,0,0,0.017991796,0.02073312,0,0,2.60048154,0
10/12/2009,0,0,0,0,0.020867551,0.024142066,0,0,2.586923028,0
10/13/2009,0,0,0,0,0.026092413,0.030313127,0,0,2.570024559,0
10/14/2009,0,0,0,0,0.031168985,0.036412934,0,0,2.549816639,0
